target_id	length	eff_length	Adur_3	Adur_3_tpm
arahy.Tifrunner.gnm2.ann1.LGGY6H.1_arahy.Tifrunner.gnm2.ann1.X4CZV7.1	948	761.637	5142	104.407
arahy.Tifrunner.gnm2.ann1.Y0I0AR.1	237	72.2911	0	0
arahy.Tifrunner.gnm2.ann1.AKE21I.1	1182	995.637	255.611	3.97029
arahy.Tifrunner.gnm2.ann1.79BS07.1	2439	2252.64	0	0
arahy.Tifrunner.gnm2.ann1.5FF54X.1	561	374.887	0	0
arahy.Tifrunner.gnm2.ann1.NIUA4E.1	1671	1484.64	21.5045	0.224002
arahy.Tifrunner.gnm2.ann1.AW8W0L.1	606	419.809	0	0
arahy.Tifrunner.gnm2.ann1.A9I9G1.1	1341	1154.64	0	0
arahy.Tifrunner.gnm2.ann1.KK9QBJ.1	951	764.637	0	0
arahy.Tifrunner.gnm2.ann1.M3DPW3.2	1338	1151.64	262.916	3.53057
arahy.Tifrunner.gnm2.ann1.Z2UJXV.1	8436	8249.64	54.3159	0.101821
arahy.Tifrunner.gnm2.ann1.9UZ7BM.1	252	83.5692	0	0
arahy.Tifrunner.gnm2.ann1.MMNX5U.1	819	632.652	29	0.708887
arahy.Tifrunner.gnm2.ann1.J4NBTT.1	1092	905.637	0	0
arahy.Tifrunner.gnm2.ann1.Z66RMF.1	3537	3350.64	23.8776	0.110207
arahy.Tifrunner.gnm2.ann1.02Q6I5.5	744	557.689	0	0
arahy.Tifrunner.gnm2.ann1.IGZ3F9.1	1842	1655.64	0	0
arahy.Tifrunner.gnm2.ann1.6Q5NXQ.1	1299	1112.64	8	0.111194
arahy.Tifrunner.gnm2.ann1.GJ9KXL.1	1356	1169.64	413.848	5.47184
arahy.Tifrunner.gnm2.ann1.HBE6U5.1	1227	1040.64	35.6404	0.529648
arahy.Tifrunner.gnm2.ann1.L4IVZW.1	3471	3284.64	491	2.31173
arahy.Tifrunner.gnm2.ann1.HQV3E1.1	1485	1298.64	296	3.52491
arahy.Tifrunner.gnm2.ann1.2500MY.1	180	35.672	43	18.6417
arahy.Tifrunner.gnm2.ann1.W5ZCAD.1	288	112.839	0	0
arahy.Tifrunner.gnm2.ann1.E7873Y.2	3336	3149.64	354.512	1.74066
arahy.Tifrunner.gnm2.ann1.34EHR3.1	1029	842.637	39	0.715761
arahy.Tifrunner.gnm2.ann1.Y4LPGJ.1	3453	3266.64	0	0
arahy.Tifrunner.gnm2.ann1.2X8QJZ.1	786	599.677	0	0
arahy.Tifrunner.gnm2.ann1.SY3941.1	273	100.449	0	0
arahy.Tifrunner.gnm2.ann1.XG3Z2D.1	696	509.753	3	0.0910135
arahy.Tifrunner.gnm2.ann1.SM4VAG.1	2040	1853.64	327	2.72814
arahy.Tifrunner.gnm2.ann1.4K97M7.1	1080	893.637	1	0.0173054
arahy.Tifrunner.gnm2.ann1.YL3Z6V.1	1011	824.637	9999.31	187.521
arahy.Tifrunner.gnm2.ann1.M1BY1S.1	420	235.169	0	0
arahy.Tifrunner.gnm2.ann1.8AA0CK.1	2367	2180.64	0	0
arahy.Tifrunner.gnm2.ann1.KNQB38.1	1110	923.637	104	1.74131
arahy.Tifrunner.gnm2.ann1.HHSK2A.1	291	115.384	0	0
arahy.Tifrunner.gnm2.ann1.0E5R4V.1	729	542.711	90.5052	2.57899
arahy.Tifrunner.gnm2.ann1.RZH4F1.1	990	803.637	100.683	1.9375
arahy.Tifrunner.gnm2.ann1.WQZ5HT.1	810	623.664	47	1.16544
arahy.Tifrunner.gnm2.ann1.CHH07W.4	1644	1457.64	895.507	9.50087
arahy.Tifrunner.gnm2.ann1.YUE1PG.1	267	95.5198	0	0
arahy.Tifrunner.gnm2.ann1.RTS1QS.1	2853	2666.64	0	0
arahy.Tifrunner.gnm2.ann1.78LN1U.1	1161	974.637	19.9333	0.316287
arahy.Tifrunner.gnm2.ann1.KSM55U.1	1719	1532.64	15.2356	0.153731
arahy.Tifrunner.gnm2.ann1.M1DIX9.1	1311	1124.64	215	2.95645
arahy.Tifrunner.gnm2.ann1.FL0JYU.2_arahy.Tifrunner.gnm2.ann1.QA5RE0.2	495	309.158	21	1.05047
arahy.Tifrunner.gnm2.ann1.4DSA35.1	1269	1082.64	589.353	8.41853
arahy.Tifrunner.gnm2.ann1.HJA5XH.1	801	614.677	33.6623	0.846917
arahy.Tifrunner.gnm2.ann1.17ZJZB.1	345	163.654	0	0
arahy.Tifrunner.gnm2.ann1.MCF6CI.1	387	203.102	3	0.228429
arahy.Tifrunner.gnm2.ann1.S1DRQT.1	960	773.637	0	0
arahy.Tifrunner.gnm2.ann1.Y1FWG0.1	366	183.154	0	0
arahy.Tifrunner.gnm2.ann1.Y942PR.1	489	303.231	0	0
arahy.Tifrunner.gnm2.ann1.N4EVUV.1	2490	2303.64	15.2737	0.102536
arahy.Tifrunner.gnm2.ann1.ZV0YIE.1	2019	1832.64	0	0
arahy.Tifrunner.gnm2.ann1.AEUC3K.1	216	57.5544	0	0
arahy.Tifrunner.gnm2.ann1.6XTT90.2	525	338.991	0	0
arahy.Tifrunner.gnm2.ann1.L28WNQ.1	360	177.618	81.2966	7.07833
arahy.Tifrunner.gnm2.ann1.M8AEJ2.1	1407	1220.64	0	0
arahy.Tifrunner.gnm2.ann1.XD5XGS.1	1038	851.637	30.1875	0.548172
arahy.Tifrunner.gnm2.ann1.CT41QQ.1	873	686.652	17.9212	0.403621
arahy.Tifrunner.gnm2.ann1.QS2L7N.1	2418	2231.64	913.949	6.33348
arahy.Tifrunner.gnm2.ann1.D41BC0.1	327	147.217	4	0.42019
arahy.Tifrunner.gnm2.ann1.5YY2H2.1	273	100.449	0	0
arahy.Tifrunner.gnm2.ann1.1E2X9I.1	1059	872.637	90.1033	1.5968
arahy.Tifrunner.gnm2.ann1.NYJU0L.1	591	404.825	71	2.71228
arahy.Tifrunner.gnm2.ann1.1798VR.1	1908	1721.64	35.6463	0.320196
arahy.Tifrunner.gnm2.ann1.E66HT9.1	474	288.325	1.02267	0.0548524
arahy.Tifrunner.gnm2.ann1.91XZB2.1	894	707.652	367.763	8.03697
arahy.Tifrunner.gnm2.ann1.H2ULGX.1	3531	3344.64	0	0
arahy.Tifrunner.gnm2.ann1.JYD53Y.1	2298	2111.64	95.1995	0.697203
arahy.Tifrunner.gnm2.ann1.72L6K1.1	1170	983.637	3.65165	0.0574114
arahy.Tifrunner.gnm2.ann1.RER6EK.1	1509	1322.64	51.6368	0.603758
arahy.Tifrunner.gnm2.ann1.SB0DTV.1	1347	1160.64	100.091	1.33365
arahy.Tifrunner.gnm2.ann1.ELA14Y.1	2103	1916.64	30.6915	0.247641
arahy.Tifrunner.gnm2.ann1.MGR2S5.1	1893	1706.64	177.139	1.60516
arahy.Tifrunner.gnm2.ann1.2WT0EK.1	1272	1085.64	124.366	1.77158
arahy.Tifrunner.gnm2.ann1.JLH8ZD.1	390	205.983	0	0
arahy.Tifrunner.gnm2.ann1.9D2QNN.1	1575	1388.64	0	0
arahy.Tifrunner.gnm2.ann1.T5X6Q2.1	1419	1232.64	100	1.25461
arahy.Tifrunner.gnm2.ann1.YEU6LJ.1	270	97.958	0	0
arahy.Tifrunner.gnm2.ann1.WMRY2G.1	1500	1313.64	75.7059	0.891247
arahy.Tifrunner.gnm2.ann1.C6NCIG.1	1014	827.637	1.0425	0.0194795
arahy.Tifrunner.gnm2.ann1.880YTL.1	816	629.652	533.473	13.1025
arahy.Tifrunner.gnm2.ann1.4S5LSZ.1	732	545.711	0	0
arahy.Tifrunner.gnm2.ann1.JDG0M6.1	732	545.711	0	0
arahy.Tifrunner.gnm2.ann1.DW1HPQ.1	1332	1145.64	10.2945	0.138964
arahy.Tifrunner.gnm2.ann1.77RH3X.1	1425	1238.64	0	0
arahy.Tifrunner.gnm2.ann1.0CNS1F.1	330	149.893	5.71618	0.589751
arahy.Tifrunner.gnm2.ann1.81ICF1.1	1554	1367.64	6.77317	0.0765887
arahy.Tifrunner.gnm2.ann1.2GZ3LH.1	2790	2603.64	3796.92	22.5525
arahy.Tifrunner.gnm2.ann1.HNPA74.1	5559	5372.64	144.587	0.416185
arahy.Tifrunner.gnm2.ann1.DYP0WQ.1	876	689.652	0	0
arahy.Tifrunner.gnm2.ann1.03DKLN.1	402	217.581	0	0
arahy.Tifrunner.gnm2.ann1.BS6QPQ.1	360	177.618	0	0
arahy.Tifrunner.gnm2.ann1.4UA1TJ.1	306	128.465	0	0
arahy.Tifrunner.gnm2.ann1.465MI9.1	2121	1934.64	58.9703	0.471387
arahy.Tifrunner.gnm2.ann1.QY6JKS.1	1836	1649.64	14.9817	0.140448
arahy.Tifrunner.gnm2.ann1.VMK2JT.1	2241	2054.64	24.4717	0.184193
arahy.Tifrunner.gnm2.ann1.5P0ZPX.1	333	152.647	0	0
arahy.Tifrunner.gnm2.ann1.FA9VAL.1	1977	1790.64	189.976	1.64072
arahy.Tifrunner.gnm2.ann1.4011JQ.1	324	144.44	0	0
arahy.Tifrunner.gnm2.ann1.7H7JQS.1	2112	1925.64	0	0
arahy.Tifrunner.gnm2.ann1.R58MAL.1	849	662.652	0	0
arahy.Tifrunner.gnm2.ann1.506V44.1	1812	1625.64	0	0
arahy.Tifrunner.gnm2.ann1.QZ0CCJ.1	249	81.2769	0	0
arahy.Tifrunner.gnm2.ann1.7YT00J.1	297	120.54	10.4123	1.33585
arahy.Tifrunner.gnm2.ann1.HL67T0.1	642	455.791	0	0
arahy.Tifrunner.gnm2.ann1.96DEJ1.1	669	482.782	1059.97	33.9537
arahy.Tifrunner.gnm2.ann1.1ED5VS.1	969	782.637	1700	33.5917
arahy.Tifrunner.gnm2.ann1.M24PNR.2	1623	1436.64	1.2	0.0129175
arahy.Tifrunner.gnm2.ann1.K6ZYV4.1	1080	893.637	0	0
arahy.Tifrunner.gnm2.ann1.LP1ZG5.1	570	383.857	0	0
arahy.Tifrunner.gnm2.ann1.81XE7C.1	633	446.8	1.00415	0.0347559
arahy.Tifrunner.gnm2.ann1.KE131Q.1_arahy.Tifrunner.gnm2.ann1.LYY8GP.1	459	273.493	14.163	0.800852
arahy.Tifrunner.gnm2.ann1.K29NVE.1	939	752.637	0	0
arahy.Tifrunner.gnm2.ann1.T63ME6.1	267	95.5198	0	0
arahy.Tifrunner.gnm2.ann1.E5K2FZ.1	573	386.857	13.9001	0.555662
arahy.Tifrunner.gnm2.ann1.4YP1G2.2	972	785.637	0	0
arahy.Tifrunner.gnm2.ann1.KZ0XYL.1	753	566.689	0	0
arahy.Tifrunner.gnm2.ann1.HH7ZGN.1	711	524.732	12.5652	0.37032
arahy.Tifrunner.gnm2.ann1.V00Q9W.1_arahy.Tifrunner.gnm2.ann1.VK5JVP.1	1230	1043.64	23	0.340818
arahy.Tifrunner.gnm2.ann1.XHY39R.1	243	76.7749	61	12.2872
arahy.Tifrunner.gnm2.ann1.0KSP2B.1	573	386.857	0	0
arahy.Tifrunner.gnm2.ann1.PLL9F8.1	1479	1292.64	99.0712	1.18526
arahy.Tifrunner.gnm2.ann1.AYWF3K.1	1503	1316.64	31.4132	0.368969
arahy.Tifrunner.gnm2.ann1.7FD8QN.1	462	276.466	0	0
arahy.Tifrunner.gnm2.ann1.RP2IDK.1	468	282.371	8	0.438141
arahy.Tifrunner.gnm2.ann1.FP3Q5V.1	972	785.637	216.747	4.26653
arahy.Tifrunner.gnm2.ann1.81PAVF.1	2079	1892.64	6.94694	0.0567636
arahy.Tifrunner.gnm2.ann1.KHB6Q9.1	462	276.466	0	0
arahy.Tifrunner.gnm2.ann1.XT0VGW.1	672	485.762	5	0.159181
arahy.Tifrunner.gnm2.ann1.B8NP97.1	1704	1517.64	2.10102	0.0214095
arahy.Tifrunner.gnm2.ann1.8AY97U.1	216	57.5544	0	0
arahy.Tifrunner.gnm2.ann1.JT09XU.1	462	276.466	4.24191	0.237281
arahy.Tifrunner.gnm2.ann1.N2Q107.1	723	536.711	227.966	6.56862
arahy.Tifrunner.gnm2.ann1.4559ZH.1_arahy.Tifrunner.gnm2.ann1.9SH8TS.1	5529	5342.64	816	2.36199
arahy.Tifrunner.gnm2.ann1.0I9860.1	1725	1538.64	0	0
arahy.Tifrunner.gnm2.ann1.4C0J8W.1	2163	1976.64	16.7492	0.131042
arahy.Tifrunner.gnm2.ann1.EP2IUT.1	1134	947.637	20.6609	0.337171
arahy.Tifrunner.gnm2.ann1.CNY52L.1	2409	2222.64	33.7401	0.234759
arahy.Tifrunner.gnm2.ann1.RYYH89.1	705	518.742	0	0
arahy.Tifrunner.gnm2.ann1.KP6B7T.1	1125	938.637	0	0
arahy.Tifrunner.gnm2.ann1.RE5YQ2.1	1083	896.637	0	0
arahy.Tifrunner.gnm2.ann1.5AB2LW.1	1410	1223.64	19.0763	0.241094
arahy.Tifrunner.gnm2.ann1.0797TP.1	237	72.2911	3	0.641771
arahy.Tifrunner.gnm2.ann1.419G1H.1	819	632.652	0	0
arahy.Tifrunner.gnm2.ann1.RTJX7H.1	420	235.169	0	0
arahy.Tifrunner.gnm2.ann1.K5IUDB.1	525	338.991	0	0
arahy.Tifrunner.gnm2.ann1.H6AZME.1	1077	890.637	63.9655	1.11068
arahy.Tifrunner.gnm2.ann1.K4MJKS.1	960	773.637	0	0
arahy.Tifrunner.gnm2.ann1.7GH63I.1	654	467.782	0	0
arahy.Tifrunner.gnm2.ann1.K67Y9K.1	1386	1199.64	116	1.49538
arahy.Tifrunner.gnm2.ann1.66D6IA.2	918	731.652	0	0
arahy.Tifrunner.gnm2.ann1.BRA458.1	1563	1376.64	0	0
arahy.Tifrunner.gnm2.ann1.48KAL9.1_arahy.Tifrunner.gnm2.ann1.SHV8K3.1	1245	1058.64	2.48953	0.0363676
arahy.Tifrunner.gnm2.ann1.WS1HM8.1	471	285.354	0	0
arahy.Tifrunner.gnm2.ann1.UZ2FXN.1	1746	1559.64	3	0.0297469
arahy.Tifrunner.gnm2.ann1.RYB34C.1	249	81.2769	0	0
arahy.Tifrunner.gnm2.ann1.8L03H9.1	363	180.356	1	0.0857458
arahy.Tifrunner.gnm2.ann1.EAB77L.1	1320	1133.64	0	0
arahy.Tifrunner.gnm2.ann1.IIK88Y.1	684	497.753	165.217	5.13317
arahy.Tifrunner.gnm2.ann1.LV3APC.1	1401	1214.64	60.8123	0.774263
arahy.Tifrunner.gnm2.ann1.LJ0T63.1	462	276.466	70	3.91562
arahy.Tifrunner.gnm2.ann1.FR7HFM.1	390	205.983	84.2369	6.32435
arahy.Tifrunner.gnm2.ann1.9LWV25.1	1653	1466.64	6.91887	0.0729552
arahy.Tifrunner.gnm2.ann1.WJSS10.1	1194	1007.64	15.68	0.24065
arahy.Tifrunner.gnm2.ann1.S9LGGB.1	1515	1328.64	293	3.4104
arahy.Tifrunner.gnm2.ann1.EEV4YD.1	324	144.44	1	0.107067
arahy.Tifrunner.gnm2.ann1.YY6DN0.1	495	309.158	0	0
arahy.Tifrunner.gnm2.ann1.F0QMSU.1	282	107.865	0	0
arahy.Tifrunner.gnm2.ann1.ZYPR1Z.1	2019	1832.64	57.5856	0.485939
arahy.Tifrunner.gnm2.ann1.1W2XBD.1	84	15.135	0	0
arahy.Tifrunner.gnm2.ann1.JJPF87.1	741	554.689	1	0.0278801
arahy.Tifrunner.gnm2.ann1.KZLY5F.2	711	524.732	0	0
arahy.Tifrunner.gnm2.ann1.5UBU5Q.1	1944	1757.64	0	0
arahy.Tifrunner.gnm2.ann1.T3EUR0.1	2397	2210.64	1	0.00699562
arahy.Tifrunner.gnm2.ann1.7UC9CN.1	459	273.493	0	0
arahy.Tifrunner.gnm2.ann1.CI907D.1	897	710.652	2.4031	0.0522949
arahy.Tifrunner.gnm2.ann1.P8VCWZ.1_arahy.Tifrunner.gnm2.ann1.WGK629.1	969	782.637	163	3.22085
arahy.Tifrunner.gnm2.ann1.JL4UCB.1	1956	1769.64	1211.56	10.5878
arahy.Tifrunner.gnm2.ann1.QT21HW.1	1440	1253.64	0	0
arahy.Tifrunner.gnm2.ann1.9HL91G.1	2166	1979.64	10.3273	0.0806759
arahy.Tifrunner.gnm2.ann1.825KYQ.2	2754	2567.64	0	0
arahy.Tifrunner.gnm2.ann1.3TK2SI.1	573	386.857	60	2.39853
arahy.Tifrunner.gnm2.ann1.8FYK6V.1	1506	1319.64	205.124	2.40384
arahy.Tifrunner.gnm2.ann1.VQRK5I.1	600	413.809	5.26943	0.196928
arahy.Tifrunner.gnm2.ann1.8D9FYF.1	1497	1310.64	34.4298	0.406253
arahy.Tifrunner.gnm2.ann1.Y4Q48X.1	1602	1415.64	6.6711	0.0728768
arahy.Tifrunner.gnm2.ann1.Y6CTQQ.1	1200	1013.64	12.0745	0.184217
arahy.Tifrunner.gnm2.ann1.YTY742.1	324	144.44	0	0
arahy.Tifrunner.gnm2.ann1.JJI0IK.3	1503	1316.64	7	0.0822197
arahy.Tifrunner.gnm2.ann1.4JF4QJ.1	612	425.809	0	0
arahy.Tifrunner.gnm2.ann1.TH0HKV.1	1500	1313.64	126.108	1.48461
arahy.Tifrunner.gnm2.ann1.0NEN23.1	2082	1895.64	57.99	0.473088
arahy.Tifrunner.gnm2.ann1.WWV1B2.1	2436	2249.64	2.44161	0.0167845
arahy.Tifrunner.gnm2.ann1.SRYW9B.1	2355	2168.64	57	0.406473
arahy.Tifrunner.gnm2.ann1.QC0LUE.1	438	252.784	109	6.66838
arahy.Tifrunner.gnm2.ann1.GMU3XF.1	1491	1304.64	7.21535	0.0855286
arahy.Tifrunner.gnm2.ann1.KP3J42.1	3414	3227.64	192.588	0.922761
arahy.Tifrunner.gnm2.ann1.UA3HQT.1	2430	2243.64	75	0.516955
arahy.Tifrunner.gnm2.ann1.3Y6UXK.1	1380	1193.64	235.962	3.05713
arahy.Tifrunner.gnm2.ann1.SNZ0M3.1	2337	2150.64	0	0
arahy.Tifrunner.gnm2.ann1.6QHG67.1	2955	2768.64	17.5752	0.0981697
arahy.Tifrunner.gnm2.ann1.JRZ5DE.1	702	515.742	0	0
arahy.Tifrunner.gnm2.ann1.NYT38U.3	450	264.644	11.4984	0.671919
arahy.Tifrunner.gnm2.ann1.AAJ58V.1	669	482.782	4.36186	0.139722
arahy.Tifrunner.gnm2.ann1.WD5EXQ.1	240	74.5469	3	0.622351
arahy.Tifrunner.gnm2.ann1.4A1W4F.1	2040	1853.64	0	0
arahy.Tifrunner.gnm2.ann1.ICFW5Y.1	633	446.8	3	0.103837
arahy.Tifrunner.gnm2.ann1.NKM11E.1	2433	2246.64	14.7603	0.101603
arahy.Tifrunner.gnm2.ann1.G2X0JI.1	480	294.261	0	0
arahy.Tifrunner.gnm2.ann1.18CGRH.3	2067	1880.64	1.03393	0.0085022
arahy.Tifrunner.gnm2.ann1.N6GVZP.1	459	273.493	0	0
arahy.Tifrunner.gnm2.ann1.VHRN8Z.1	279	105.386	0	0
arahy.Tifrunner.gnm2.ann1.B8WD65.1	1473	1286.64	2.11153	0.0253796
arahy.Tifrunner.gnm2.ann1.BBX3WJ.1	1053	866.637	398.392	7.10915
arahy.Tifrunner.gnm2.ann1.GP1IFW.1	462	276.466	0	0
arahy.Tifrunner.gnm2.ann1.KV2ITS.1	1533	1346.64	0	0
arahy.Tifrunner.gnm2.ann1.USL2FX.1	543	356.909	0	0
arahy.Tifrunner.gnm2.ann1.WG32WU.1	1164	977.637	327	5.17266
arahy.Tifrunner.gnm2.ann1.6XGZ20.3	1149	962.637	88	1.41372
arahy.Tifrunner.gnm2.ann1.QL918Z.1	1269	1082.64	2.10537	0.0300738
arahy.Tifrunner.gnm2.ann1.ZL8DQS.1	2532	2345.64	0	0
arahy.Tifrunner.gnm2.ann1.JG3HF8.1	993	806.637	0	0
arahy.Tifrunner.gnm2.ann1.L9RW0U.1	291	115.384	0	0
arahy.Tifrunner.gnm2.ann1.B23GPN.1	2958	2771.64	110.982	0.619242
arahy.Tifrunner.gnm2.ann1.8VP3JY.1	2859	2672.64	6.03602	0.0349264
arahy.Tifrunner.gnm2.ann1.SI7STU.1	711	524.732	0	0
arahy.Tifrunner.gnm2.ann1.MS52HJ.1	573	386.857	0	0
arahy.Tifrunner.gnm2.ann1.0FII68.1_arahy.Tifrunner.gnm2.ann1.CLU1CW.1_arahy.Tifrunner.gnm2.ann1.H3JCHZ.1_arahy.Tifrunner.gnm2.ann1.V9KE7R.1	1128	941.637	699	11.4799
arahy.Tifrunner.gnm2.ann1.15UQUL.1	474	288.325	0	0
arahy.Tifrunner.gnm2.ann1.V58H5S.1	309	130.985	0	0
arahy.Tifrunner.gnm2.ann1.8PX07I.1	1380	1193.64	47	0.608933
arahy.Tifrunner.gnm2.ann1.B05ZQA.1	843	656.652	0	0
arahy.Tifrunner.gnm2.ann1.YC7X7W.1	366	183.154	0	0
arahy.Tifrunner.gnm2.ann1.047JWD.1	1374	1187.64	69	0.898482
arahy.Tifrunner.gnm2.ann1.C4UQ0G.1	1353	1166.64	291.458	3.86353
arahy.Tifrunner.gnm2.ann1.22UERI.1	207	51.5924	25	7.49373
arahy.Tifrunner.gnm2.ann1.HGC99A.1	507	321.07	26	1.25233
arahy.Tifrunner.gnm2.ann1.T9QL6M.1	441	255.749	1	0.0604687
arahy.Tifrunner.gnm2.ann1.SR5KBR.1	282	107.865	0	0
arahy.Tifrunner.gnm2.ann1.2V00G0.1	381	197.401	0	0
arahy.Tifrunner.gnm2.ann1.N9KEBQ.1	2112	1925.64	326.981	2.62598
arahy.Tifrunner.gnm2.ann1.Y3RZ5Q.1	1080	893.637	594	10.2794
arahy.Tifrunner.gnm2.ann1.UV5URX.1	837	650.652	0	0
arahy.Tifrunner.gnm2.ann1.QE9US8.1	507	321.07	29.0861	1.40097
arahy.Tifrunner.gnm2.ann1.L766U6.1	945	758.637	2	0.0407699
arahy.Tifrunner.gnm2.ann1.G7GJBK.1	1173	986.637	128.728	2.01771
arahy.Tifrunner.gnm2.ann1.UFA08L.1	954	767.637	1.23204	0.0248206
arahy.Tifrunner.gnm2.ann1.J7K1XS.1	981	794.637	0	0
arahy.Tifrunner.gnm2.ann1.3QT6IB.1	669	482.782	27.6159	0.884609
arahy.Tifrunner.gnm2.ann1.90KKXU.1	2277	2090.64	13.0714	0.0966915
arahy.Tifrunner.gnm2.ann1.YQ5H8C.1	1467	1280.64	9.09091	0.10978
arahy.Tifrunner.gnm2.ann1.09RZEI.1	192	42.4415	2.742	0.999127
arahy.Tifrunner.gnm2.ann1.QCA2Y7.1	822	635.652	0	0
arahy.Tifrunner.gnm2.ann1.0I87EX.1	1641	1454.64	76.2039	0.810152
arahy.Tifrunner.gnm2.ann1.A1ITM9.1	564	377.864	58.9363	2.41208
arahy.Tifrunner.gnm2.ann1.4GMU31.1	582	395.849	2	0.0781348
arahy.Tifrunner.gnm2.ann1.QE1TJP.2	2106	1919.64	0	0
arahy.Tifrunner.gnm2.ann1.AG0B9Q.1	1986	1799.64	0	0
arahy.Tifrunner.gnm2.ann1.B7FAUB.1	441	255.749	0	0
arahy.Tifrunner.gnm2.ann1.FA9Q40.1	978	791.637	0	0
arahy.Tifrunner.gnm2.ann1.JQP3NY.1	3570	3383.64	106.234	0.485538
arahy.Tifrunner.gnm2.ann1.S5RRBC.1	4086	3899.64	10.2422	0.0406176
arahy.Tifrunner.gnm2.ann1.F0XTN3.1	324	144.44	0	0
arahy.Tifrunner.gnm2.ann1.4E8AG2.2	1530	1343.64	503	5.78935
arahy.Tifrunner.gnm2.ann1.81G4PJ.1	456	270.548	0	0
arahy.Tifrunner.gnm2.ann1.FXBY81.1	1599	1412.64	5.61791	0.0615019
arahy.Tifrunner.gnm2.ann1.LZ43MP.1	2592	2405.64	531.147	3.41451
arahy.Tifrunner.gnm2.ann1.YI3R6M.1	513	327.038	148.811	7.03687
arahy.Tifrunner.gnm2.ann1.N2KW0J.1	1161	974.637	0	0
arahy.Tifrunner.gnm2.ann1.Q9CK1R.1	1620	1433.64	585.553	6.31642
arahy.Tifrunner.gnm2.ann1.J099D5.1	96	12.865	0	0
arahy.Tifrunner.gnm2.ann1.TIFK30.1	168	29.5844	0	0
arahy.Tifrunner.gnm2.ann1.7Q54VN.2	1404	1217.64	389.354	4.94505
arahy.Tifrunner.gnm2.ann1.WJTY0M.1	939	752.637	0	0
arahy.Tifrunner.gnm2.ann1.EGF22G.1	492	306.189	345	17.425
arahy.Tifrunner.gnm2.ann1.873UVH.1	1485	1298.64	16.2221	0.19318
arahy.Tifrunner.gnm2.ann1.4D7F7P.1	1443	1256.64	0	0
arahy.Tifrunner.gnm2.ann1.DH8F8S.1	3294	3107.64	1468.29	7.30677
arahy.Tifrunner.gnm2.ann1.UMIX20.1	1143	956.637	9.7648	0.157856
arahy.Tifrunner.gnm2.ann1.00I77L.1	2751	2564.64	277.91	1.6758
arahy.Tifrunner.gnm2.ann1.Y6KNH1.1	1029	842.637	6	0.110117
arahy.Tifrunner.gnm2.ann1.G87X3C.1	1974	1787.64	56.1712	0.485935
arahy.Tifrunner.gnm2.ann1.3XL1TX.2	810	623.664	0	0
arahy.Tifrunner.gnm2.ann1.5DXI7V.1	504	318.077	0	0
arahy.Tifrunner.gnm2.ann1.0CM1H8.1	504	318.077	3	0.145859
arahy.Tifrunner.gnm2.ann1.GSS2QD.1	870	683.652	115.265	2.60739
arahy.Tifrunner.gnm2.ann1.S28CWH.1	1377	1190.64	0	0
arahy.Tifrunner.gnm2.ann1.IX7PWC.1	1044	857.637	28.8737	0.520646
arahy.Tifrunner.gnm2.ann1.CIC8LF.1	1287	1100.64	0	0
arahy.Tifrunner.gnm2.ann1.4TB0JC.2	1989	1802.64	0	0
arahy.Tifrunner.gnm2.ann1.GAX9IU.1	333	152.647	0	0
arahy.Tifrunner.gnm2.ann1.R6F5YK.1	759	572.689	6	0.162023
arahy.Tifrunner.gnm2.ann1.FB4BVM.1	204	49.5493	0	0
arahy.Tifrunner.gnm2.ann1.7S2LJQ.1	234	70.0834	0	0
arahy.Tifrunner.gnm2.ann1.HTAW4M.3	2022	1835.64	243.631	2.05253
arahy.Tifrunner.gnm2.ann1.DG0M13.1	369	185.963	0	0
arahy.Tifrunner.gnm2.ann1.IVLN14.1	318	138.993	42.6419	4.74446
arahy.Tifrunner.gnm2.ann1.J8JPII.1	573	386.857	5	0.199877
arahy.Tifrunner.gnm2.ann1.5I3HHA.1	1323	1136.64	12.6667	0.172339
arahy.Tifrunner.gnm2.ann1.MCC500.1	390	205.983	0	0
arahy.Tifrunner.gnm2.ann1.6QDC0M.1	1113	926.637	0	0
arahy.Tifrunner.gnm2.ann1.XZZ4TR.1	567	380.857	42	1.70542
arahy.Tifrunner.gnm2.ann1.YEAJ9J.1	3405	3218.64	22.8576	0.109825
arahy.Tifrunner.gnm2.ann1.U5DJ52.1	1992	1805.64	5.14851	0.0440956
arahy.Tifrunner.gnm2.ann1.LVQ67B.1	2109	1922.64	419.659	3.37554
arahy.Tifrunner.gnm2.ann1.6A0IVA.1	1701	1514.64	100.066	1.0217
arahy.Tifrunner.gnm2.ann1.WW3FN5.1	1224	1037.64	1	0.0149038
arahy.Tifrunner.gnm2.ann1.JUC985.1	420	235.169	0	0
arahy.Tifrunner.gnm2.ann1.QX3XL1.1	1455	1268.64	1	0.0121901
arahy.Tifrunner.gnm2.ann1.DD9M5F.1	1422	1235.64	19.5323	0.244459
arahy.Tifrunner.gnm2.ann1.CT7QXP.1	843	656.652	0	0
arahy.Tifrunner.gnm2.ann1.QXT71M.1	300	123.185	1	0.125541
arahy.Tifrunner.gnm2.ann1.3RNG04.1	5514	5327.64	83.7369	0.243067
arahy.Tifrunner.gnm2.ann1.FPQS3Q.1	1044	857.637	857	15.4533
arahy.Tifrunner.gnm2.ann1.YI9GDS.1	2379	2192.64	0	0
arahy.Tifrunner.gnm2.ann1.3RSD4F.1	1656	1469.64	0	0
