Targeting	dadGene	momGene	plantID	dipMom	dipDad	tetMom	tetDad
AreNot-organelle-targeted	AUR62038486	AUR62014146	PlantC	9.07379209280662	8.38258243232621	7.38083909445797	7.2530405011877
AreNot-organelle-targeted	AUR62038486	AUR62014146	PlantD	9.15991725739854	8.24837867968327	7.38869575740092	7.20266927254805
AreNot-organelle-targeted	AUR62038491	AUR62014148	PlantA	8.31902049251787	6.34833717403031	6.64676237820777	6.22507683600682
AreNot-organelle-targeted	AUR62038491	AUR62014148	PlantB	8.35821323569845	6.63759985183045	6.39934247827086	6.51332780989327
AreNot-organelle-targeted	AUR62038491	AUR62014148	PlantC	8.55508894026024	7.08608443525042	6.30879607573176	6.11427022763414
AreNot-organelle-targeted	AUR62038491	AUR62014148	PlantD	8.30545539205869	7.00815350285412	6.68947844683157	6.4051985336829
AreNot-organelle-targeted	AUR62038492	AUR62014149	PlantA	1.37703155585025	-1.29284604352392	0.321346883789931	-1.62284568155543
AreNot-organelle-targeted	AUR62038492	AUR62014149	PlantB	-0.0311409356433711	0.0416650112052352	0.0563622576855264	1.52039659257086
AreNot-organelle-targeted	AUR62038492	AUR62014149	PlantC	1.26787392935568	1.13209959876369	-0.0101273877542174	-1.61782291572354
AreNot-organelle-targeted	AUR62038492	AUR62014149	PlantD	-1.27281560271106	2.16646662156917	-0.170093575503384	1.66845637107973
AreNot-organelle-targeted	AUR62038496	AUR62014152	PlantA	7.11949688534817	4.86460565230732	6.09655440403291	1.54411954173227
AreNot-organelle-targeted	AUR62038496	AUR62014152	PlantB	7.04828476479003	5.84564912844643	5.27728810746315	2.22719127893571
AreNot-organelle-targeted	AUR62038496	AUR62014152	PlantC	6.91028159224992	5.59659109428411	5.89734309314166	0.272327796648498
AreNot-organelle-targeted	AUR62038496	AUR62014152	PlantD	6.96502836656729	5.06968269738562	5.41544590528979	1.54087844668595
Dual-targeted_Non-interacting	AUR62038467	AUR62014156	PlantA	7.06175151310433	6.30838970093111	4.93482596606292	5.09550442963705
Dual-targeted_Non-interacting	AUR62038467	AUR62014156	PlantB	6.8120082412801	6.82723997245562	5.02049396695607	4.63615143197917
Dual-targeted_Non-interacting	AUR62038467	AUR62014156	PlantC	6.96319683857503	7.18630667799252	5.07562294705914	5.02515632950649
Dual-targeted_Non-interacting	AUR62038467	AUR62014156	PlantD	6.86715798943499	7.07608917226713	5.15910564293136	5.68402210595823
AreNot-organelle-targeted	AUR62038465	AUR62014157	PlantA	8.21156217402116	8.65690830945381	6.37700038798203	7.57634163529854
AreNot-organelle-targeted	AUR62038465	AUR62014157	PlantB	8.21927777329507	8.83961432629214	6.49716355975698	7.70679255793211
AreNot-organelle-targeted	AUR62038465	AUR62014157	PlantC	8.23645324922576	8.02560017839451	6.55952041560662	7.48013587685218
AreNot-organelle-targeted	AUR62038465	AUR62014157	PlantD	8.3123405194167	8.27946372595357	6.53116513575859	7.62482235234577
AreNot-organelle-targeted	AUR62038502	AUR62014159	PlantA	7.93473595354656	7.30575308517623	5.71811334515133	6.28821603985229
AreNot-organelle-targeted	AUR62038502	AUR62014159	PlantB	7.81911815265848	7.01961520167839	6.12283133882964	6.84108381991654
AreNot-organelle-targeted	AUR62038502	AUR62014159	PlantC	8.13983653351481	7.41237476087116	6.42304840966414	6.77642584655616
AreNot-organelle-targeted	AUR62038502	AUR62014159	PlantD	7.92607744260358	7.59216057331989	5.95157084939097	6.74754283218103
Dual-targeted_Non-interacting	AUR62039535	AUR62014170	PlantA	10.126479692172	9.64517849871668	8.9003824567517	8.35863271842439
Dual-targeted_Non-interacting	AUR62039535	AUR62014170	PlantB	10.1493449932027	9.74759259667306	8.81092001475795	7.91202425058519
Dual-targeted_Non-interacting	AUR62039535	AUR62014170	PlantC	10.1584203020027	9.84728102104889	8.80356922752098	8.5208113153341
Dual-targeted_Non-interacting	AUR62039535	AUR62014170	PlantD	10.1348633020896	9.81578745687229	8.91143880571743	8.44246648814414
AreNot-organelle-targeted	AUR62039532	AUR62014173	PlantA	6.61660126332001	7.3105834546779	7.47257330932283	7.77951161826729
AreNot-organelle-targeted	AUR62039532	AUR62014173	PlantB	6.47888780228647	6.60905845069498	7.5213973906988	8.22380987407774
AreNot-organelle-targeted	AUR62039532	AUR62014173	PlantC	6.4406645381731	6.37828754585785	7.40172498224066	7.43840500214375
AreNot-organelle-targeted	AUR62039532	AUR62014173	PlantD	6.38360738720523	6.94004350282094	7.27689995370434	7.40499835279029
AreNot-organelle-targeted	AUR62039531	AUR62014174	PlantA	6.58443952331027	6.14022836064916	6.36022584113187	5.5284639072163
AreNot-organelle-targeted	AUR62039531	AUR62014174	PlantB	6.59437627401981	5.64910917127085	6.59941655759487	5.75413895559432
AreNot-organelle-targeted	AUR62039531	AUR62014174	PlantC	6.63117022795636	6.03209822344581	6.26357750635373	5.35795869857388
AreNot-organelle-targeted	AUR62039531	AUR62014174	PlantD	6.77332711060522	6.12413978391586	6.50423366492072	5.43174775961609
Plastid-targeted_Non-interacting	AUR62039529	AUR62014176	PlantA	8.49996615495921	7.95029200509069	6.99679063632122	7.43682832800322
Plastid-targeted_Non-interacting	AUR62039529	AUR62014176	PlantB	8.31306510715063	8.14409768610353	6.71846865439241	7.14034781783619
Plastid-targeted_Non-interacting	AUR62039529	AUR62014176	PlantC	8.54680301538385	8.36344289780598	6.97400909021045	7.45596101241162
Plastid-targeted_Non-interacting	AUR62039529	AUR62014176	PlantD	8.46063014571018	8.44864850488337	6.9331083707622	7.34360346770799
AreNot-organelle-targeted	AUR62039516	AUR62014184	PlantA	7.6882474967179	7.19551026333878	5.36427227496755	6.24921873564606
AreNot-organelle-targeted	AUR62039516	AUR62014184	PlantB	7.96898972982817	7.12665452191159	5.46190788094967	6.09478268126958
AreNot-organelle-targeted	AUR62039516	AUR62014184	PlantC	7.30110264072285	6.61329095211776	5.57133769956238	6.27159058002647
AreNot-organelle-targeted	AUR62039516	AUR62014184	PlantD	7.69630105067418	6.86162623418164	5.25078208743905	6.06456204691623
AreNot-organelle-targeted	AUR62039521	AUR62014190	PlantA	5.3200249127309	7.26725948349222	4.98012729240403	5.66893712218555
AreNot-organelle-targeted	AUR62039521	AUR62014190	PlantB	4.96741050552552	6.6205739178257	6.24531574293455	6.71299107586149
AreNot-organelle-targeted	AUR62039521	AUR62014190	PlantC	5.06929160068032	6.4105160280414	5.44693683059294	6.11741877740199
AreNot-organelle-targeted	AUR62039521	AUR62014190	PlantD	5.51627506423643	6.66599634144325	4.52012289326244	5.69453242848265
AreNot-organelle-targeted	AUR62039524	AUR62014193	PlantA	9.45802245062525	9.36852239362712	8.15117469942085	9.39294887990533
AreNot-organelle-targeted	AUR62039524	AUR62014193	PlantB	9.52632366884323	9.14162669542767	8.57518346291273	10.1314712650606
AreNot-organelle-targeted	AUR62039524	AUR62014193	PlantC	9.40344460581009	9.03652122736202	8.29157499297357	9.4020677470524
AreNot-organelle-targeted	AUR62039524	AUR62014193	PlantD	9.50645085713622	9.36941070527183	8.22094446831988	8.96531084898528
Plastid-targeted_Interacting	AUR62039526	AUR62014194	PlantA	9.87382712626162	9.69544331175137	8.69175988017329	8.54728107938636
Plastid-targeted_Interacting	AUR62039526	AUR62014194	PlantB	9.7764067299421	10.3287829490905	9.3566698023936	8.82755511078509
Plastid-targeted_Interacting	AUR62039526	AUR62014194	PlantC	9.68817859502761	10.3622104149046	8.86999002389139	8.53036186862329
Plastid-targeted_Interacting	AUR62039526	AUR62014194	PlantD	9.66447462145206	10.1408752058547	8.7652904785107	8.40724205243385
AreNot-organelle-targeted	AUR62041238	AUR62014196	PlantA	6.80991023071791	7.63511236412423	5.45768571559591	5.75761818881458
AreNot-organelle-targeted	AUR62041238	AUR62014196	PlantB	6.89126368461502	7.44288279957533	5.71675711547786	5.04315642349624
AreNot-organelle-targeted	AUR62041238	AUR62014196	PlantC	6.95328784613309	7.20601885679398	5.88541142379519	5.71767514045421
AreNot-organelle-targeted	AUR62041238	AUR62014196	PlantD	7.16910029199717	7.53489332103968	5.56886413359654	5.47701661026817
AreNot-organelle-targeted	AUR62041235	AUR62014200	PlantA	7.66204594222834	9.26853555136593	6.20835906774893	6.9552704040906
AreNot-organelle-targeted	AUR62041235	AUR62014200	PlantB	7.89306019116805	8.77779184031493	6.44346191964244	7.72975726350559
AreNot-organelle-targeted	AUR62041235	AUR62014200	PlantC	7.43683795405454	8.16745257767255	6.66077284505966	7.14642386401832
AreNot-organelle-targeted	AUR62041235	AUR62014200	PlantD	7.50813974592213	8.09169901526137	6.70708609038442	7.63029841787476
AreNot-organelle-targeted	AUR62041231	AUR62014205	PlantA	8.39296709729269	7.25851279684613	7.06120318333388	5.79283932577694
AreNot-organelle-targeted	AUR62041231	AUR62014205	PlantB	8.32264840978547	7.50214337213928	6.75769862668465	5.83055039416485
AreNot-organelle-targeted	AUR62041231	AUR62014205	PlantC	8.18368926734109	6.83319014223953	6.93602498372973	5.79041930522809
AreNot-organelle-targeted	AUR62041231	AUR62014205	PlantD	8.49969117099589	6.99078547622621	6.78611003272278	5.76777915862493
Dual-targeted_Non-interacting	AUR62041230	AUR62014206	PlantA	6.10043968959338	5.9679957682801	5.07826321907794	3.53974712885254
Dual-targeted_Non-interacting	AUR62041230	AUR62014206	PlantB	6.16320014993321	5.99820685309403	4.69082777501319	3.52614677195898
Dual-targeted_Non-interacting	AUR62041230	AUR62014206	PlantC	6.07375164034058	5.84659093039216	5.09377383078494	3.60392089493489
Dual-targeted_Non-interacting	AUR62041230	AUR62014206	PlantD	6.22896645192991	5.64477344801513	5.26403545303598	3.86272527341315
AreNot-organelle-targeted	AUR62038512	AUR62014208	PlantA	9.46203954142588	1.77249460486327	8.00933848128537	7.72429517604592
AreNot-organelle-targeted	AUR62038512	AUR62014208	PlantB	9.52884360631959	3.45808058185721	8.93631224636938	8.45542181482156
AreNot-organelle-targeted	AUR62038512	AUR62014208	PlantC	9.46109256610421	2.64320387496772	8.26065855884483	7.55393023019992
AreNot-organelle-targeted	AUR62038512	AUR62014208	PlantD	9.4130389192214	2.72956259804232	8.1028085955172	7.92461333539901
Mitochondria-targeted_Interacting	AUR62038510	AUR62014209	PlantA	6.66869222622534	6.770512938133	6.24336871498953	5.43193474822047
Mitochondria-targeted_Interacting	AUR62038510	AUR62014209	PlantB	6.69160243122769	6.94301338685734	6.39093035992122	5.55936939961915
Mitochondria-targeted_Interacting	AUR62038510	AUR62014209	PlantC	6.93571158657695	7.19191517556834	6.28851393118063	5.77917359029788
Mitochondria-targeted_Interacting	AUR62038510	AUR62014209	PlantD	6.73282989967961	7.08997365645361	6.44455515432702	5.85482271213945
AreNot-organelle-targeted	AUR62038506	AUR62014230	PlantA	8.32249557710656	5.94464490347712	6.35932888356835	4.13952719432713
AreNot-organelle-targeted	AUR62038506	AUR62014230	PlantB	8.27325601876307	5.77716857996496	6.28159124476714	4.32612743721139
AreNot-organelle-targeted	AUR62038506	AUR62014230	PlantC	8.46826752532185	5.07230860277725	6.56117436866474	4.57673811993605
AreNot-organelle-targeted	AUR62038506	AUR62014230	PlantD	8.35566213815197	5.56368689876207	6.30711559316649	3.88340480294886
AreNot-organelle-targeted	AUR62038500	AUR62014228	PlantA	8.03476449672662	7.73644938060234	6.8639274071318	6.96368102048485
AreNot-organelle-targeted	AUR62038500	AUR62014228	PlantB	8.28274256741293	8.08487501199779	6.75794861512249	7.22945147779201
AreNot-organelle-targeted	AUR62038500	AUR62014228	PlantC	8.04388744973951	7.81443282031375	6.86272925915444	7.0407254737331
AreNot-organelle-targeted	AUR62038500	AUR62014228	PlantD	8.24812095897965	8.05088070558005	7.00383145156118	6.97384967021156
AreNot-organelle-targeted	AUR62038458	AUR62014236	PlantA	6.4639498251368	6.06737977979126	5.57607634300533	5.14344726286114
AreNot-organelle-targeted	AUR62038458	AUR62014236	PlantB	6.58662958756018	5.61682120854065	5.27241784889265	4.83261007767784
AreNot-organelle-targeted	AUR62038458	AUR62014236	PlantC	6.41985022163541	5.61876295197427	5.74772819178949	5.18647681857458
AreNot-organelle-targeted	AUR62038458	AUR62014236	PlantD	6.53764778521857	5.44285343762774	5.50228372444522	4.86829645036803
AreNot-organelle-targeted	AUR62038470	AUR62014245	PlantA	8.18209201433646	7.47989849728451	6.83168361812168	6.22489205178341
AreNot-organelle-targeted	AUR62038470	AUR62014245	PlantB	8.26920846090266	7.69255149270984	6.8306570178935	6.47898674799461
AreNot-organelle-targeted	AUR62038470	AUR62014245	PlantC	8.24094671535603	7.21239925124249	6.84216507058988	6.07262825190437
AreNot-organelle-targeted	AUR62038470	AUR62014245	PlantD	8.2840873167776	7.38380965459203	6.8193383380216	6.03148564319429
AreNot-organelle-targeted	AUR62038473	AUR62014248	PlantA	5.38523871947016	4.80910501433918	3.14157478894361	4.16165819667656
AreNot-organelle-targeted	AUR62038473	AUR62014248	PlantB	6.1530878434164	4.39493010669741	3.3009736973882	4.05590023546511
AreNot-organelle-targeted	AUR62038473	AUR62014248	PlantC	5.80098154404157	4.30187469516173	4.29186186170037	4.30441091471568
AreNot-organelle-targeted	AUR62038473	AUR62014248	PlantD	5.58848723879568	3.76253612937218	3.57238095907448	4.03565856095922
AreNot-organelle-targeted	AUR62038480	AUR62014258	PlantA	6.10952723151832	0.371609988316982	4.72637930314947	-0.699493357581384
AreNot-organelle-targeted	AUR62038480	AUR62014258	PlantB	5.95866862871262	-1.28162620416556	4.71687255770547	-1.69687979071711
AreNot-organelle-targeted	AUR62038480	AUR62014258	PlantC	5.74395464316887	-0.0715858315309523	5.2672647472593	-1.7225098362885
AreNot-organelle-targeted	AUR62038480	AUR62014258	PlantD	5.7747235399428	-0.92438577216328	4.97795748330867	-0.341911587700988
AreNot-organelle-targeted	AUR62038484	AUR62014264	PlantA	7.67239063722004	6.99951070874147	6.17698012623479	6.30644188477271
AreNot-organelle-targeted	AUR62038484	AUR62014264	PlantB	7.57714389298254	7.37346960522545	6.20428281578338	6.17420017600589
AreNot-organelle-targeted	AUR62038484	AUR62014264	PlantC	7.52485750089016	7.62917674420426	6.41447881171034	6.3727414807742
AreNot-organelle-targeted	AUR62038484	AUR62014264	PlantD	7.78430111825922	7.84370227321873	6.05102608519476	6.20367232302805
AreNot-organelle-targeted	AUR62042256	AUR62014270	PlantA	7.13125298158486	6.85232048895147	6.29708557520968	4.92665258799636
AreNot-organelle-targeted	AUR62042256	AUR62014270	PlantB	7.0699521780601	6.59083192444719	6.3738266462235	5.01350191929927
AreNot-organelle-targeted	AUR62042256	AUR62014270	PlantC	7.38503863850678	6.44001864097705	6.63189108201904	5.33569243997582
AreNot-organelle-targeted	AUR62042256	AUR62014270	PlantD	7.1455433588449	6.68964471837696	6.60381799783415	5.02582771886475
AreNot-organelle-targeted	AUR62040372	AUR62041504	PlantA	5.68218276384886	7.17596794505788	5.23542612656367	6.61312455179778
AreNot-organelle-targeted	AUR62040372	AUR62041504	PlantB	5.80669245261196	6.933131768611	5.31034511741179	6.33860205244029
AreNot-organelle-targeted	AUR62040372	AUR62041504	PlantC	6.00409630820832	7.0224893564749	5.5017146352825	6.47942250897299
AreNot-organelle-targeted	AUR62040372	AUR62041504	PlantD	5.8410278621116	7.26384470468845	5.27877047594699	6.33505498453748
AreNot-organelle-targeted	AUR62040383	AUR62043447	PlantA	8.17433213191859	7.57149184291183	6.81981165838654	6.75347633535142
AreNot-organelle-targeted	AUR62040383	AUR62043447	PlantB	8.14428141454289	7.32192386724327	6.85070263992041	6.34456851480436
AreNot-organelle-targeted	AUR62040383	AUR62043447	PlantC	8.26474337010382	6.90971897234754	6.83590065352779	6.55578190928602
AreNot-organelle-targeted	AUR62040383	AUR62043447	PlantD	8.1084955397381	6.95796578904545	6.88242312047879	6.40532623233147
AreNot-organelle-targeted	AUR62033687	AUR62036774	PlantA	6.39925796702927	6.84929815660212	5.07994442917041	4.47706422320686
AreNot-organelle-targeted	AUR62033687	AUR62036774	PlantB	6.45816025035958	6.56935500147652	5.38905272736441	4.92889661787328
AreNot-organelle-targeted	AUR62033687	AUR62036774	PlantC	6.28219381070286	6.55515574005752	5.32238062505692	4.55492838042792
AreNot-organelle-targeted	AUR62033687	AUR62036774	PlantD	6.17270495438957	6.0914862711771	5.11591598996955	4.40528989261064
AreNot-organelle-targeted	AUR62033710	AUR62036816	PlantA	10.629514957117	10.4001744557776	9.53744758983212	9.52846884403587
AreNot-organelle-targeted	AUR62033710	AUR62036816	PlantB	10.6570821763998	10.8325329848966	9.19747961184188	9.36921817887292
AreNot-organelle-targeted	AUR62033710	AUR62036816	PlantC	10.5919813018806	10.7772897574308	9.49346522039178	9.40153463781083
AreNot-organelle-targeted	AUR62033710	AUR62036816	PlantD	10.5281471728339	10.5868940412399	9.2343818167547	9.17099374445228
AreNot-organelle-targeted	AUR62033709	AUR62036815	PlantA	8.09308850419875	7.29472221995798	6.56519758940625	6.85695969118411
AreNot-organelle-targeted	AUR62033709	AUR62036815	PlantB	8.21205254235723	7.30695402308559	6.60325083115597	6.83306202248792
AreNot-organelle-targeted	AUR62033709	AUR62036815	PlantC	8.20596440662805	7.17050603759361	6.64564121591279	6.9000164375462
AreNot-organelle-targeted	AUR62033709	AUR62036815	PlantD	8.28775218909941	7.08073506467251	6.81734052131405	6.91665163349694
AreNot-organelle-targeted	AUR62043132	AUR62036831	PlantA	7.9640285111967	7.23742505327835	6.25326275775607	6.91278594109091
AreNot-organelle-targeted	AUR62043132	AUR62036831	PlantB	7.76134169039033	7.06179257573651	6.1187765085823	6.43501784246297
AreNot-organelle-targeted	AUR62043132	AUR62036831	PlantC	7.83837308152048	7.25887912093754	6.55854629467264	7.12858239219381
AreNot-organelle-targeted	AUR62043132	AUR62036831	PlantD	7.86606755221443	6.95604953122409	6.35398724239607	7.0652867973619
Dual-targeted_Non-interacting	AUR62042289	AUR62036841	PlantA	6.41215598803903	4.92544442244585	5.73401565874989	4.45931339376742
Dual-targeted_Non-interacting	AUR62042289	AUR62036841	PlantB	6.33403484592645	5.29654918895292	5.91503230789832	4.77159102881204
Dual-targeted_Non-interacting	AUR62042289	AUR62036841	PlantC	6.26461940723703	4.97092764770621	5.80052346734551	4.81157661169384
Dual-targeted_Non-interacting	AUR62042289	AUR62036841	PlantD	6.17398629656037	5.21947002730791	6.33888789733872	4.74928846335876
AreNot-organelle-targeted	AUR62039621	AUR62024995	PlantA	2.26759149490362	4.69702147557142	1.07141149770327	4.17470678186008
