baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AsAa_g17505_AsAt_g16987	730.436999747091	-3.32375623266456	0.119359720680639	-27.8465483473915	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118595994636689	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136077044246137
AsAa_g8228_AsAt_g11652	387.084389939271	5.90340462923814	0.276602596995235	21.3425495399084	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457316922476734	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000262362718424903
AsAa_g5417_AsAt_g3642	317.64158072781	6.30273815634168	0.304510317717196	20.6979461437991	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361448704110954	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138242081032303
AsAa_g16955_AsAt_g16422	144.582100052396	3.55181622470236	0.181191417292614	19.6025632878978	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000147027844708992	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000421749372547743
AsAa_g16447_AsAt_g20278	134.382442398822	4.61171441244556	0.253227463805432	18.2117466373591	0.0000000000000000000000000000000000000000000000000000000000000000000000000416446685522827	0.0000000000000000000000000000000000000000000000000000000000000000000000955661853937783
AsAa_g12186_AsAt_g11488	546.29731771145	9.37749063189654	0.552805728143202	16.9634469298903	0.000000000000000000000000000000000000000000000000000000000000000153094077073864	0.000000000000000000000000000000000000000000000000000000000000292766906724252
AsAa_g17928_AsAt_g13946	360.967003565818	-6.61040871990062	0.405733080092936	-16.2925061924614	0.0000000000000000000000000000000000000000000000000000000000111562239299724	0.0000000000000000000000000000000000000000000000000000000182866447675005
AsAa_g22091_AsAt_g14863	840.895864947036	-2.36569488999141	0.155562423209882	-15.2073671853238	0.000000000000000000000000000000000000000000000000000315998363512618	0.000000000000000000000000000000000000000000000000453220652867972
AsAa_g785_AsAt_g3000	630.442213792915	1.87071130146474	0.123856867108862	15.1038157603366	0.00000000000000000000000000000000000000000000000000152827430292249	0.00000000000000000000000000000000000000000000000194837992797029
AsAa_g21793_AsAt_g18678	365.151715882769	-1.36609790388294	0.0937619479658031	-14.569854120151	0.00000000000000000000000000000000000000000000000436822805386592	0.00000000000000000000000000000000000000000000501210486900576
AsAa_g5151_AsAt_g9270	138.694842301115	7.10787439210226	0.492587038876937	14.4296821294927	0.0000000000000000000000000000000000000000000000336628959514674	0.0000000000000000000000000000000000000000000351134607406488
AsAa_g1698_AsAt_g2163	178.563579986084	-1.93746499537673	0.138317517772112	-14.007372504825	0.0000000000000000000000000000000000000000000140507880311471	0.0000000000000000000000000000000000000000134348951557818
AsAa_g1204_AsAt_g2591	289.899265723208	-1.69470518134271	0.121205803194024	-13.9820465413678	0.0000000000000000000000000000000000000000000200634477612279	0.0000000000000000000000000000000000000000177083076624869
AsAa_g4100_AsAt_g5508	327.975779260584	9.60170263183988	0.691593588365787	13.8834465694345	0.0000000000000000000000000000000000000000000798119974000499	0.0000000000000000000000000000000000000000654116327262981
AsAa_g18041_AsAt_g15135	3052.71629270553	-3.81933685887988	0.286978152830545	-13.3088070335972	0.000000000000000000000000000000000000000205740574087406	0.000000000000000000000000000000000000157377823138593
