target_id	length	eff_length	Asue_2	Asue_2_tpm
AsAa_g19351	1752	1572.93	524.871	3.84796
AsAt_g22028	1071	891.926	216.554	2.79977
AsAt_g12885	1179	999.926	9.57457	0.110417
AsAt_g15410	1140	960.926	241.321	2.89595
AsAa_g6668	672	492.98	0	0
AsAa_g7597	1929	1749.93	80.8725	0.532927
AsAt_g4585	480	301.383	0	0
AsAa_g3912	456	277.643	201.783	8.38078
AsAt_g18095	516	337.184	2	0.0683988
AsAa_g8154	1287	1107.93	425.976	4.43364
AsAt_g6311	342	167.129	0	0
AsAt_g19566	1080	900.926	0	0
AsAa_g16948	1158	978.926	89.351	1.05253
AsAt_g6227	357	181.305	0	0
AsAa_g7693	1065	885.926	44.6447	0.581111
AsAt_g1363	1476	1296.93	30.2967	0.269381
AsAt_g2038	1248	1068.93	2	0.0215759
AsAt_g3137	1140	960.926	350.993	4.21206
AsAt_g396	4314	4134.93	3	0.00836642
AsAt_g18610	972	792.98	11	0.159962
AsAt_g19417	849	669.98	452.566	7.78944
AsAa_g11076	1740	1560.93	0	0
AsAa_g8399	783	603.98	0	0
AsAt_g11132	312	139.573	0	0
AsAa_g20485	1149	969.926	0	0
AsAa_g8959	1413	1233.93	1	0.00934538
AsAa_g10498	342	167.129	3	0.206992
AsAa_g11590	969	789.98	98	1.43053
AsAa_g10899	1617	1437.93	2	0.0160391
AsAt_g5056	531	352.104	100	3.27503
AsAa_g2528	1275	1095.93	91.5934	0.96376
AsAt_g20625	1392	1212.93	119.165	1.13292
AsAt_g34	1128	948.926	25	0.303804
AsAa_g14980	2931	2751.93	545.24	2.28474
AsAa_g2269	1734	1554.93	36.3186	0.269343
AsAt_g12901	1065	885.926	0	0
AsAt_g19487	993	813.954	2	0.0283346
AsAt_g2091	1020	840.926	62.5623	0.857909
AsAa_g18185	1581	1401.93	310.931	2.55756
AsAt_g20890	1224	1044.93	843	9.30311
AsAa_g21427	1179	999.926	0	0
AsAt_g3518	525	346.128	46.2264	1.54007
AsAt_g11174	777	597.98	0	0
AsAa_g5995	882	702.98	0	0
AsAt_g19467	1593	1413.93	160.46	1.30866
AsAt_g21378	834	654.98	464.695	8.18137
AsAt_g1531	1056	876.926	123.947	1.6299
AsAa_g1130	3138	2958.93	448.631	1.7484
AsAt_g13723	2832	2652.93	342.287	1.48783
AsAt_g21701	2619	2439.93	33	0.155964
AsAa_g17670	1452	1272.93	230.795	2.09079
AsAt_g5594	4614	4434.93	33.4929	0.0870868
AsAt_g15204	564	385.068	4	0.119787
AsAt_g16276	984	804.954	1	0.0143257
AsAt_g17674	1554	1374.93	336.185	2.81959
AsAt_g15617	1431	1251.93	1	0.00921101
AsAa_g8156	525	346.128	160	5.33052
AsAt_g15686	2193	2013.93	417.149	2.38855
AsAt_g4373	2679	2499.93	245.882	1.13419
AsAt_g9127	597	418.055	201	5.54433
AsAt_g10199	330	155.897	0	0
AsAt_g11998	336	161.503	148.957	10.6357
AsAt_g1560	1149	969.926	832	9.8917
AsAt_g8584	318	144.929	4	0.318266
AsAt_g13782	2637	2457.93	141.486	0.663791
AsAa_g21491	783	603.98	47.7206	0.911107
AsAa_g22864	1788	1608.93	124	0.888734
AsAa_g11945	711	531.98	2	0.0433532
AsAa_g21850	1308	1128.93	13	0.13279
AsAt_g13022	2340	2160.93	478.376	2.55279
AsAt_g19135	1062	882.926	5	0.0653028
AsAt_g18512	2259	2079.93	226	1.25299
AsAt_g8748	345	169.941	576.391	39.1116
AsAt_g18869	312	139.573	0	0
AsAt_g2086	5415	5235.93	1487.27	3.27553
AsAa_g5837	1566	1386.93	29	0.241119
AsAa_g3064	1119	939.926	60.2508	0.739188
AsAt_g3188	1998	1818.93	174	1.10311
AsAt_g15295	423	245.101	0	0
AsAa_g11453	7461	7281.93	2699.62	4.27506
AsAt_g13660	1692	1512.93	102.688	0.782688
AsAa_g18443	1701	1521.93	373	2.82619
AsAt_g16991	1032	852.926	150	2.02799
AsAa_g18811	753	573.98	57.5481	1.15617
AsAa_g12380	1305	1125.93	912.149	9.34205
AsAa_g4709	1536	1356.93	36	0.305937
AsAa_g19443	1236	1056.93	17	0.185477
AsAa_g20533	243	82.5385	137	19.1404
AsAt_g8980	2835	2655.93	325.402	1.41283
AsAt_g2264	639	460.011	0	0
AsAt_g20361	312	139.573	94	7.76625
AsAt_g147	831	651.98	0	0
AsAt_g10559	864	684.98	451	7.5925
AsAa_g19585	1206	1026.93	1188	13.3402
AsAa_g14077	2265	2085.93	164.7	0.910504
AsAa_g6303	1614	1434.93	107	0.859885
AsAt_g3730	1014	834.926	1	0.0138114
AsAa_g6886	2244	2064.93	422.024	2.35678
AsAa_g1924	951	771.98	25	0.373439
AsAa_g603	1602	1422.93	92.3903	0.748739
AsAa_g21174	1209	1029.93	0	0
AsAa_g6550	846	666.98	136	2.35132
AsAa_g22251	534	355.093	4	0.129899
AsAa_g5547	588	409.055	2	0.0563812
AsAt_g22000	1041	861.926	0	0
AsAt_g10998	753	573.98	547.248	10.9945
AsAt_g15820	2370	2190.93	164.848	0.867648
AsAt_g13327	231	73.7965	0	0
AsAt_g10638	2388	2208.93	151	0.788282
AsAa_g13493	1374	1194.93	1	0.00965039
AsAt_g12032	927	747.98	114	1.75752
AsAt_g16704	1566	1386.93	5	0.0415722
AsAt_g14682	432	253.95	299	13.5772
AsAt_g2228	270	103.532	46.9251	5.22655
AsAt_g13941	609	430.026	5	0.134079
AsAt_g655	555	376.081	182.834	5.60613
AsAa_g21282	816	636.98	140.538	2.54422
AsAt_g12388	1305	1125.93	82	0.839827
AsAt_g2886	471	292.462	0	0
AsAa_g19428	291	121.105	2.61816	0.249299
AsAt_g18214	1197	1017.93	21	0.237897
AsAa_g15811	1791	1611.93	578	4.13494
AsAa_g7917	1311	1131.93	591.821	6.02918
AsAa_g8444	1038	858.926	0	0
AsAt_g14249	1419	1239.93	317.436	2.95221
AsAa_g3432	2493	2313.93	77.1682	0.38457
AsAa_g20353	1266	1086.93	0	0
AsAt_g13528	1167	987.926	341	3.9803
AsAa_g16064	687	507.98	89.1148	2.02297
AsAa_g13765	1749	1569.93	168	1.234
AsAa_g15901	1263	1083.93	3	0.0319159
AsAt_g15517	1221	1041.93	267	2.95502
AsAt_g4565	384	207.101	3	0.167042
AsAa_g22716	426	248.068	605.94	28.1673
AsAa_g12310	1269	1089.93	99	1.04743
AsAa_g16575	1125	945.926	0	0
AsAa_g14673	1080	900.926	105	1.34396
AsAt_g11477	276	108.486	46	4.88957
AsAa_g1185	477	298.403	0	0
AsAt_g20286	336	161.503	1	0.0714011
AsAt_g3580	714	534.98	264	5.69053
AsAa_g8666	414	236.294	398.468	19.4458
AsAt_g16390	2160	1980.93	0	0
AsAt_g794	390	212.931	38.8235	2.10253
AsAt_g19932	921	741.98	0	0
AsAt_g8619	1185	1005.93	111.454	1.27766
AsAa_g15862	858	678.98	1	0.0169836
AsAt_g4438	1494	1314.93	95.5975	0.838361
AsAa_g5018	1173	993.926	155.957	1.80941
AsAt_g2377	393	215.831	77.6571	4.1491
AsAt_g11130	1335	1155.93	0	0
AsAa_g11689	792	612.98	13.4361	0.252763
AsAt_g13354	1461	1281.93	159.622	1.43588
AsAa_g17699	1341	1161.93	113.093	1.12239
AsAt_g12933	1782	1602.93	41	0.294955
AsAa_g12648	2241	2061.93	348.274	1.94775
AsAa_g893	435	256.89	0	0
AsAa_g17180	624	445.026	73	1.89157
AsAa_g16410	2241	2061.93	470	2.62852
AsAt_g14332	1515	1335.93	4.12928	0.0356433
AsAt_g3949	852	672.98	0	0
AsAa_g17937	1788	1608.93	414.194	2.96862
AsAa_g14595	372	195.471	349.758	20.6334
AsAt_g6231	1662	1482.93	0	0
AsAa_g14786	1323	1143.93	504.04	5.08104
AsAa_g17861	747	567.98	56	1.13695
AsAa_g15316	1035	855.926	1	0.0134725
AsAa_g13110	483	304.313	632.977	23.9858
AsAa_g15284	1776	1596.93	25.5175	0.184264
AsAa_g9623	1791	1611.93	454.825	3.25375
AsAt_g2155	1194	1014.93	220.429	2.5045
AsAa_g6643	1227	1047.93	1.3384	0.014728
AsAa_g10565	333	158.726	5	0.363251
AsAt_g17773	1968	1788.93	2	0.0128921
AsAt_g18129	414	236.294	69.4155	3.38759
AsAt_g2672	945	765.98	7	0.105382
AsAt_g21158	615	436.026	193.321	5.11272
AsAt_g16727	330	155.897	59	4.36415
AsAa_g15406	597	418.055	255.245	7.04061
AsAt_g12076	1926	1746.93	846.581	5.58831
AsAa_g4547	1152	972.926	723.348	8.5734
AsAa_g18407	1461	1281.93	180	1.61918
AsAa_g21818	885	705.98	9.08362	0.148372
AsAa_g8015	312	139.573	21	1.73501
AsAt_g8730	414	236.294	0	0
AsAa_g5011	1041	861.926	0	0
AsAt_g15963	2274	2094.93	0	0
AsAt_g6238	399	221.699	1	0.0520142
AsAa_g18505	474	295.453	0	0
AsAa_g18550	1902	1722.93	379.904	2.54269
AsAt_g5093	933	753.98	738	11.2871
AsAt_g1077	1395	1215.93	96	0.910437
AsAt_g19108	1023	843.926	3	0.0409924
AsAt_g10784	714	534.98	89	1.9184
AsAa_g2766	546	367.081	28	0.879595
AsAa_g15726	1056	876.926	26	0.341898
AsAa_g2975	1893	1713.93	133	0.894841
AsAa_g7016	423	245.101	0	0
AsAt_g6641	669	489.98	3	0.0706039
AsAa_g14825	1518	1338.93	164.584	1.41748
AsAa_g3512	258	93.9296	25	3.06919
AsAa_g12050	903	723.98	96.4122	1.53565
AsAt_g17237	1050	870.926	1	0.0132405
AsAt_g5483	591	412.055	0	0
AsAt_g4409	267	101.159	124.77	14.223
AsAa_g8954	1386	1206.93	0	0
AsAa_g11725	279	110.921	1	0.103961
AsAa_g3032	2535	2355.93	901.983	4.41492
AsAt_g4517	1461	1281.93	101	0.908541
AsAa_g22204	339	164.326	660.274	46.3343
AsAt_g11796	753	573.98	947	19.0256
AsAt_g1747	1479	1299.93	35554.8	315.402
AsAt_g5151	702	522.98	754.907	16.6454
AsAa_g21318	3546	3366.93	1425	4.88053
AsAa_g18969	1257	1077.93	182.017	1.94719
AsAt_g8771	2187	2007.93	166	0.953337
AsAt_g21950	918	738.98	390.209	6.08907
AsAt_g18564	1032	852.926	224.852	3.03998
AsAa_g12810	885	705.98	0	0
AsAa_g21614	900	720.98	0	0
AsAa_g14320	2682	2502.93	341	1.57106
AsAt_g5100	1863	1683.93	106.088	0.726489
AsAa_g19777	819	639.98	242.493	4.36937
AsAt_g14873	426	248.068	83	3.85828
AsAa_g5650	1227	1047.93	1	0.0110041
AsAa_g8088	1914	1734.93	200.011	1.32941
AsAa_g12437	498	319.25	0	0
AsAt_g16368	1830	1650.93	506.385	3.53704
AsAt_g792	267	101.159	38.9288	4.43765
AsAa_g1686	4740	4560.93	2	0.00505665
AsAt_g6584	786	606.98	855.03	16.244
AsAa_g11187	1308	1128.93	1125.57	11.4972
AsAt_g4107	369	192.615	0	0
AsAa_g9551	582	403.055	24	0.686647
AsAt_g12895	1254	1074.93	1	0.0107277
AsAa_g3982	2313	2133.93	55	0.297214
AsAt_g12350	852	672.98	11.1971	0.191863
AsAa_g18649	657	477.98	514.613	12.4153
AsAa_g9742	867	687.98	7	0.11733
AsAa_g18777	675	495.98	1564.04	36.3638
AsAt_g4311	1998	1818.93	653.069	4.14029
AsAa_g19175	702	522.98	0	0
AsAt_g11662	3942	3762.93	19.2229	0.0589086
AsAt_g2659	690	510.98	210.687	4.75467
AsAt_g18623	1329	1149.93	4	0.0401122
AsAt_g14178	1686	1506.93	106	0.811148
AsAt_g4378	756	576.98	7	0.139902
AsAa_g7293	804	624.98	91	1.67904
AsAa_g19515	1026	846.926	1	0.0136157
AsAa_g14112	1371	1191.93	48.6264	0.470445
AsAt_g2865	1797	1617.93	442.963	3.15714
AsAt_g10560	729	549.98	4	0.0838685
AsAa_g6067	1668	1488.93	189.826	1.47017
AsAt_g20988	177	39.8089	19	5.50376
AsAa_g10979	1935	1755.93	207.96	1.36571
AsAa_g14046	879	699.98	132	2.17457
AsAa_g6139	2772	2592.93	605.887	2.69456
AsAa_g3622	825	645.98	67.3165	1.20168
AsAa_g2406	2289	2109.93	3	0.0163961
AsAt_g18379	1116	936.926	49	0.603083
AsAt_g4539	4800	4620.93	46.2518	0.115421
AsAa_g5759	1932	1752.93	213.792	1.40642
AsAa_g18882	855	675.98	860.048	14.6715
AsAt_g5676	1548	1368.93	0	0
AsAa_g22976	1500	1320.93	0	0
AsAa_g9836	1242	1062.93	0	0
AsAa_g7091	1665	1485.93	14	0.108647
AsAa_g78	1668	1488.93	2	0.0154897
AsAt_g2765	1860	1680.93	544.264	3.73377
AsAa_g18302	795	615.98	130	2.43368
AsAa_g11274	882	702.98	0	0
AsAt_g12711	3348	3168.93	1483.41	5.39801
AsAt_g11795	978	798.954	1024.62	14.7886
AsAa_g13930	942	762.98	161.732	2.44437
AsAt_g20885	408	230.473	56	2.80191
AsAa_g17593	1431	1251.93	10.3554	0.095384
AsAa_g13321	864	684.98	16	0.269357
AsAa_g16801	336	161.503	44	3.14165
AsAt_g12413	1689	1509.93	220.424	1.68341
AsAa_g20853	1119	939.926	24	0.294445
AsAt_g3345	1455	1275.93	219.365	1.98257
AsAa_g11008	297	126.251	8	0.730704
AsAt_g15623	3288	3108.93	377.163	1.39896
AsAa_g15784	462	283.568	3	0.121997
AsAt_g7708	600	421.055	89.4915	2.45092
AsAt_g12575	1665	1485.93	0	0
AsAa_g5037	1227	1047.93	219.335	2.41358
AsAt_g10420	2031	1851.93	1	0.00622676
AsAt_g19906	717	537.98	55	1.17892
AsAa_g5599	1626	1446.93	1274.36	10.1562
AsAa_g417	918	738.98	0	0
AsAa_g11093	1755	1575.93	0.5	0.00365864
AsAt_g21607	5643	5463.93	1360.6	2.87152
AsAa_g3504	387	210.024	0	0
AsAa_g1621	1134	954.926	0	0
AsAa_g2078	1716	1536.93	155	1.16296
AsAa_g18110	864	684.98	1260.75	21.2245
AsAt_g12298	2187	2007.93	30	0.17229
AsAa_g16745	588	409.055	2	0.0563812
AsAt_g8552	597	418.055	20	0.551674
AsAt_g19423	657	477.98	133	3.20869
AsAa_g5281	1764	1584.93	383.073	2.78714
AsAt_g1415	435	256.89	171.67	7.70606
AsAa_g12944	2526	2346.93	4239.91	20.8326
AsAt_g4220	3090	2910.93	45.3433	0.179626
AsAa_g20693	720	540.98	0	0
AsAa_g2746	1419	1239.93	0	0
AsAa_g10403	768	588.98	94.5587	1.85134
AsAa_g14483	567	388.068	4	0.118861
AsAa_g18493	330	155.897	0	0
AsAa_g18771	1068	888.926	224.621	2.91388
AsAt_g76	486	307.282	4	0.15011
AsAa_g11842	267	101.159	22	2.50787
AsAa_g11304	2673	2493.93	0	0
AsAt_g13692	2112	1932.93	425.095	2.53604
AsAt_g16480	510	331.218	936	32.5873
AsAa_g15254	969	789.98	54	0.78825
AsAt_g18324	486	307.282	3	0.112582
AsAa_g4028	1371	1191.93	1606.94	15.5466
AsAt_g12889	1620	1440.93	75.3767	0.603228
AsAa_g13819	525	346.128	0	0
AsAa_g19314	393	215.831	21	1.122
AsAa_g10164	4539	4359.93	460.935	1.21912
AsAa_g12789	2016	1836.93	0	0
AsAt_g10029	774	594.98	59.4302	1.15184
AsAa_g20906	1191	1011.93	1	0.0113956
AsAt_g13219	903	723.98	6	0.0955676
AsAa_g17095	948	768.98	84.6072	1.26876
AsAa_g4393	1704	1524.93	91	0.688143
AsAt_g20300	342	167.129	1	0.0689975
AsAa_g11948	813	633.98	167	3.03757
AsAa_g8998	2118	1938.93	1	0.00594737
AsAt_g17288	1188	1008.93	169.514	1.93745
AsAa_g23042	339	164.326	344	24.14
AsAa_g9941	981	801.954	304.128	4.37314
AsAt_g4351	489	310.282	906	33.6711
AsAt_g21536	1671	1491.93	1119.53	8.65315
AsAt_g15301	1299	1119.93	148.408	1.52811
AsAa_g10132	2223	2043.93	109.796	0.619452
AsAa_g15943	441	262.769	1286.87	56.4737
AsAa_g12443	1260	1080.93	18	0.192027
AsAa_g12985	519	340.162	0	0
AsAa_g9299	939	759.98	28.2584	0.428776
AsAa_g19160	564	385.068	1	0.0299467
AsAt_g8475	372	195.471	70.5	4.15903
AsAt_g3832	660	480.98	205.643	4.93029
AsAt_g9159	2196	2016.93	983.05	5.62046
AsAa_g13952	2394	2214.93	367	1.9107
AsAa_g21990	2118	1938.93	21.4468	0.127552
AsAt_g20061	906	726.98	0	0
AsAa_g2022	735	555.98	195.824	4.06155
AsAt_g17055	576	397.055	199.618	5.79742
AsAt_g8343	1917	1737.93	11.6988	0.0776239
AsAt_g21313	657	477.98	235.855	5.69011
AsAa_g10549	2544	2364.93	445.321	2.17141
AsAa_g6359	4167	3987.93	1326.09	3.83453
AsAt_g2003	1038	858.926	0	0
AsAt_g2563	978	798.954	555.568	8.01866
AsAt_g1526	1377	1197.93	1	0.00962623
AsAt_g12495	2427	2247.93	704.159	3.61222
AsAa_g1866	483	304.313	12	0.454724
AsAt_g17272	996	816.926	28	0.39524
AsAt_g6124	861	681.98	0	0
AsAt_g17771	486	307.282	0	0
AsAa_g18544	852	672.98	166.068	2.84557
AsAt_g13274	1347	1167.93	144.955	1.43121
AsAa_g7897	2235	2055.93	101	0.5665
AsAa_g16292	1344	1164.93	0	0
AsAt_g19820	141	22.4312	3	1.54225
AsAa_g19041	723	543.98	125.554	2.66154
AsAa_g21473	1248	1068.93	291.774	3.14764
AsAa_g20751	555	376.081	0	0
AsAt_g17877	420	242.166	454.222	21.6293
AsAa_g14270	273	105.947	106	11.5373
AsAa_g624	1095	915.926	89	1.12051
AsAt_g3142	1062	882.926	2	0.0261211
AsAt_g2230	369	192.615	238.953	14.3057
AsAt_g1788	633	454.011	55	1.39695
AsAa_g92	1221	1041.93	67.8403	0.750822
AsAt_g19660	783	603.98	0	0
AsAt_g20305	753	573.98	255.138	5.12583
AsAa_g23285	2295	2115.93	31.3514	0.170861
AsAt_g21825	552	373.081	0	0
AsAt_g1215	1311	1131.93	0	0
AsAa_g3169	984	804.954	13	0.186234
AsAa_g13126	1293	1113.93	105	1.08697
AsAa_g19548	1221	1041.93	137.931	1.52655
AsAa_g19922	669	489.98	40	0.941386
AsAa_g16087	1455	1275.93	134.988	1.21999
AsAa_g5538	339	164.326	0	0
AsAa_g16466	729	549.98	761.252	15.9613
AsAa_g14400	594	415.055	1	0.0277831
AsAa_g17942	1470	1290.93	62	0.55383
AsAa_g23084	903	723.98	167.684	2.67085
AsAt_g344	954	774.98	140.918	2.09682
AsAa_g9240	1083	903.926	11.5291	0.147079
AsAa_g2807	414	236.294	1366.43	66.6838
AsAt_g15647	348	172.761	32	2.13594
AsAt_g22033	3885	3705.93	1775.27	5.52401
AsAt_g11319	801	621.98	2647.51	49.0848
AsAt_g5551	660	480.98	377	9.03858
AsAa_g14248	1215	1035.93	170.983	1.90331
AsAa_g20875	285	115.969	0	0
AsAa_g5613	534	355.093	0	0
AsAt_g17281	921	741.98	251.979	3.91615
AsAa_g7360	1335	1155.93	81	0.808055
AsAa_g10416	630	451.011	543.901	13.9065
AsAt_g4061	3054	2874.93	87	0.348962
AsAt_g9347	696	516.98	0	0
AsAt_g21972	540	361.093	0	0
AsAt_g19493	2067	1887.93	121	0.739072
AsAt_g14591	1419	1239.93	232	2.15764
AsAa_g22908	405	227.557	72.4572	3.67179
AsAt_g19103	1035	855.926	78	1.05086
AsAt_g20580	630	451.011	54	1.38068
AsAt_g19221	1161	981.926	646.542	7.59284
AsAa_g5829	1518	1338.93	9	0.0775125
AsAa_g15622	822	642.98	80.1543	1.43753
AsAa_g9830	2097	1917.93	2	0.012025
AsAa_g18276	2973	2793.93	1061.19	4.37989
AsAt_g17110	402	224.61	0	0
AsAt_g15462	3114	2934.93	159.434	0.626425
AsAt_g13814	957	777.98	152	2.253
AsAt_g4093	1278	1098.93	131	1.37464
AsAt_g3351	243	82.5385	0	0
AsAt_g11082	1530	1350.93	0	0
AsAa_g10357	5715	5535.93	1801.66	3.75291
AsAa_g21830	297	126.251	81.9405	7.48428
AsAt_g14801	234	75.8931	0	0
AsAt_g9723	2355	2175.93	340	1.80186
AsAt_g4011	3462	3282.93	193.901	0.681089
AsAt_g19760	789	609.98	0	0
AsAa_g3234	2442	2262.93	249.481	1.27131
AsAa_g19137	591	412.055	102.383	2.86522
AsAa_g8748	564	385.068	5.98713	0.179295
AsAa_g17431	2568	2388.93	344.406	1.66247
AsAt_g12473	1800	1620.93	390.699	2.77949
AsAa_g1770	396	218.765	235.437	12.4103
AsAa_g3407	2601	2421.93	1	0.0047613
AsAa_g9181	741	561.98	0	0
AsAa_g21981	2511	2331.93	570	2.81868
AsAa_g9389	258	93.9296	0	0
AsAt_g10981	450	271.688	0	0
AsAt_g12346	807	627.98	3512.29	64.4957
AsAt_g15212	1269	1089.93	946	10.0088
AsAt_g19146	1062	882.926	19	0.248151
AsAt_g9365	1800	1620.93	8.52371	0.0606389
AsAt_g18804	618	439.026	4	0.105064
AsAa_g19993	1374	1194.93	40	0.386016
AsAa_g18757	3093	2913.93	0	0
AsAa_g2606	1017	837.926	272.846	3.75489
AsAa_g13935	3021	2841.93	634.538	2.57473
AsAt_g10735	471	292.462	0	0
AsAt_g1649	195	50.0047	59	13.6059
AsAa_g21565	2832	2652.93	108	0.469445
AsAa_g13000	1134	954.926	514.402	6.21183
AsAa_g7258	951	771.98	57	0.851442
AsAa_g15554	582	403.055	9	0.257492
AsAa_g9131	2100	1920.93	311.522	1.8701
AsAa_g22590	396	218.765	42.3978	2.23486
AsAa_g191	1653	1473.93	504.819	3.94954
AsAt_g15641	495	316.271	0	0
AsAt_g3243	588	409.055	8	0.225525
AsAt_g12586	1464	1284.93	335.265	3.00882
AsAa_g17118	855	675.98	2.60774	0.0444854
AsAa_g16120	2490	2310.93	12	0.0598799
AsAa_g16196	2499	2319.93	449.169	2.23265
AsAt_g3134	1623	1443.93	210.742	1.68303
AsAt_g20391	375	198.352	55	3.19751
AsAt_g6797	1206	1026.93	256.324	2.8783
AsAa_g6511	2103	1923.93	2410.75	14.4494
AsAa_g15225	1140	960.926	37.5018	0.450037
AsAa_g20257	849	669.98	1	0.0172117
AsAt_g12499	5295	5115.93	368.091	0.829692
AsAa_g9039	1050	870.926	0	0
AsAa_g20680	2442	2262.93	38.5658	0.196525
AsAt_g16589	384	207.101	0	0
AsAt_g8409	861	681.98	235.798	3.98708
AsAa_g7901	1146	966.926	145.791	1.7387
AsAa_g17790	768	588.98	18	0.352418
AsAa_g8300	1008	828.926	150.995	2.10055
AsAt_g18441	192	48.2689	1	0.238901
AsAt_g20996	1125	945.926	177.605	2.16513
AsAa_g22426	1683	1503.93	583	4.47021
AsAa_g319	489	310.282	0	0
AsAa_g5090	1482	1302.93	603.3	5.33949
AsAt_g13840	900	720.98	25.5397	0.408488
AsAt_g15521	714	534.98	114.883	2.47631
AsAa_g2905	3828	3648.93	8	0.025282
AsAa_g15807	1290	1110.93	3	0.0311403
AsAt_g14000	954	774.98	0	0
AsAa_g8619	2541	2361.93	244.463	1.19353
AsAt_g20820	2904	2724.93	514.451	2.17709
AsAt_g1589	1542	1362.93	76	0.643024
AsAa_g9368	1200	1020.93	82.558	0.932504
AsAt_g18464	384	207.101	0	0
AsAt_g8010	726	546.98	0	0
AsAa_g17984	2571	2391.93	1608.93	7.75665
AsAa_g10946	1062	882.926	3	0.0391817
AsAt_g14388_AsAt_g17146	384	207.101	92	5.12263
AsAt_g5248	3318	3138.93	1051	3.86107
AsAt_g7993	912	732.98	368.01	5.78967
AsAt_g16904	1002	822.926	19	0.266243
AsAt_g1007	354	178.481	0	0
AsAt_g1358	4440	4260.93	65	0.175912
AsAt_g13002	1923	1743.93	192.669	1.274
AsAt_g11739	324	150.435	8	0.613234
AsAa_g10800	2913	2733.93	368	1.5522
AsAa_g20035	3213	3033.93	0	0
AsAt_g1967	1896	1716.93	14	0.0940292
AsAt_g7565	1482	1302.93	0	0
AsAt_g13655	1068	888.926	144	1.86803
AsAt_g8430	777	597.98	26	0.501387
AsAa_g12868	3861	3681.93	1	0.00313192
AsAa_g7940	657	477.98	128	3.08806
AsAa_g3198	444	265.742	42	1.82253
AsAt_g4150	942	762.98	17	0.256934
AsAt_g6386	876	696.98	89	1.4725
AsAa_g16517	1656	1476.93	163	1.27267
AsAt_g12917	1245	1065.93	19	0.205548
AsAt_g22216	1677	1497.93	3	0.0230949
AsAt_g3415	1221	1041.93	0	0
AsAa_g9330	774	594.98	4	0.0775253
AsAt_g1390	444	265.742	4	0.173574
AsAt_g7212	528	349.116	162.132	5.35533
AsAt_g7769	213	61.2551	0	0
AsAa_g20306	1770	1590.93	1258.93	9.12511
AsAt_g13581	369	192.615	156.469	9.36753
AsAt_g10558	270	103.532	3	0.334142
AsAt_g5400	1035	855.926	0	0
AsAt_g4885	1716	1536.93	147	1.10294
AsAt_g11919	228	71.6099	0	0
AsAt_g9755	501	322.25	13	0.465196
AsAa_g18549	2133	1953.93	3122.66	18.429
AsAt_g3238	1002	822.926	156	2.186
AsAt_g3017	3204	3024.93	906.554	3.45593
AsAt_g18174	342	167.129	0	0
AsAt_g21219	780	600.98	163.604	3.13922
AsAa_g6933	1740	1560.93	7	0.0517132
AsAt_g6055	1233	1053.93	576	6.30229
AsAt_g12570	216	63.3535	0	0
AsAt_g21930	1554	1374.93	4	0.033548
AsAa_g17373	1689	1509.93	543.524	4.15096
AsAa_g155	1290	1110.93	1	0.0103801
AsAa_g2786	642	463.011	41	1.02112
AsAa_g14526	1395	1215.93	0	0
AsAa_g4126	1266	1086.93	78.0336	0.82788
AsAa_g9243	1032	852.926	0	0
AsAt_g9333	411	233.341	44.3913	2.19378
AsAt_g7588	2895	2715.93	422.68	1.79465
AsAa_g8076	579	400.055	20	0.576496
AsAa_g17379	3069	2889.93	229.734	0.916694
AsAa_g14666	651	471.98	481.349	11.7604
AsAt_g7804	1137	957.926	71	0.854697
AsAa_g410	1209	1029.93	25	0.279911
AsAt_g7716	1350	1170.93	117	1.15224
AsAt_g15226	462	283.568	117.424	4.77515
AsAt_g14848	3639	3459.93	287	0.956536
AsAa_g8114	594	415.055	83	2.306
AsAa_g2383	873	693.98	1966.63	32.6784
AsAt_g5843	852	672.98	333.618	5.71654
AsAa_g4049	1203	1023.93	231.736	2.60982
AsAa_g2608	1512	1332.93	169	1.46207
AsAt_g21687	1353	1173.93	14	0.137522
AsAa_g1453	528	349.116	0	0
AsAa_g4021	618	439.026	119.345	3.13474
AsAt_g18322	1383	1203.93	132	1.26433
AsAt_g1613	2253	2073.93	400.796	2.22852
AsAa_g3876	180	41.4578	101	28.0932
AsAt_g3666	1962	1782.93	21	0.135823
AsAa_g12992	516	337.184	9	0.307795
AsAt_g9535	1200	1020.93	152.636	1.72405
AsAa_g16654	2142	1962.93	363.164	2.13346
AsAa_g17331	993	813.954	0	0
AsAt_g6239	441	262.769	106.234	4.66206
AsAa_g2276	1062	882.926	72.0527	0.941048
AsAt_g19948	429	251.051	0	0
AsAa_g3325	249	87.0764	6	0.794579
AsAa_g16400	1557	1377.93	196.568	1.64503
AsAt_g796	1023	843.926	148.257	2.02579
AsAt_g18437	1065	885.926	2	0.0260327
AsAa_g4828	492	313.282	0	0
AsAa_g11583	2031	1851.93	329	2.04861
AsAt_g9529	738	558.98	2	0.0412591
AsAt_g18907	1110	930.926	97	1.20155
AsAt_g12217	276	108.486	46.9756	4.99327
AsAt_g14342	756	576.98	317.438	6.3443
AsAa_g21913	891	711.98	0	0
AsAt_g2267	777	597.98	0	0
AsAt_g2665	1872	1692.93	573.019	3.90316
AsAt_g1702	588	409.055	299.81	8.45184
AsAa_g2067	1641	1461.93	438.511	3.45893
AsAt_g19188	243	82.5385	14	1.95595
AsAa_g9620	729	549.98	417.261	8.74876
