target_id	length	eff_length	Asue_5	Asue_5_tpm
AsAt_g8761	1692	1495.23	35	0.392143
AsAa_g1214	2127	1930.23	1783.97	15.4833
AsAt_g21509	936	739.263	0	0
AsAa_g7046	1341	1144.23	71	1.03951
AsAa_g14593	975	778.248	29	0.62426
AsAa_g18100	1386	1189.23	314	4.42332
AsAt_g13871	411	216.886	59	4.55728
AsAt_g9788	3078	2881.23	407.757	2.37087
AsAt_g12802	1227	1030.23	0	0
AsAt_g7108	1164	967.232	0	0
AsAt_g14289	2352	2155.23	60.9118	0.47347
AsAa_g9989	870	673.359	3	0.0746379
AsAt_g10203	1422	1225.23	358.619	4.90343
AsAa_g15872	441	245.927	0	0
AsAt_g2797	912	715.263	0	0
AsAt_g17600	378	185.473	45.2816	4.09003
AsAt_g8535	495	299.167	36.7525	2.05806
AsAt_g14746	2220	2023.23	240.494	1.99133
AsAa_g21596	540	343.88	0	0
AsAa_g3899	1692	1495.23	239	2.67778
AsAt_g10630	282	100.431	88	14.6791
AsAa_g2150	303	117.993	8	1.13584
AsAt_g5966	558	361.809	33	1.52799
AsAa_g8252	1869	1672.23	0	0
AsAa_g7993	213	52.66	165	52.4914
AsAa_g16356	5118	4921.23	682.123	2.32206
AsAa_g9580	1410	1213.23	0	0
AsAa_g13298	762	565.454	19	0.562913
AsAt_g8868	795	598.385	14	0.391952
AsAa_g9569	417	222.7	709.394	53.3644
AsAa_g12710	939	742.263	0	0
AsAa_g11958	2979	2782.23	378.539	2.2793
AsAt_g18867	1212	1015.23	315.398	5.20449
AsAa_g20053	606	409.648	82	3.35342
AsAt_g1858	624	427.632	38	1.48867
AsAa_g4227	1953	1756.23	91.0233	0.868272
AsAt_g16291	1332	1135.23	106.45	1.57089
AsAt_g946	1290	1093.23	27	0.413749
AsAt_g3482	207	49.1671	332	113.123
AsAt_g20124	501	305.107	22	1.20797
AsAa_g19277	1122	925.232	0	0
AsAa_g13850	3882	3685.23	147.011	0.6683
AsAt_g6748	1842	1645.23	7	0.0712781
AsAa_g2065	540	343.88	0	0
AsAt_g10538	930	733.263	101.031	2.30823
AsAa_g19426	1335	1138.23	439	6.46129
AsAa_g19298	2403	2206.23	295.553	2.24424
AsAt_g10912	657	460.543	1	0.036376
AsAa_g21817	870	673.359	3	0.0746379
AsAa_g4982	483	287.261	145	8.45623
AsAt_g20348	2172	1975.23	93	0.788769
AsAa_g2457	1029	832.232	188	3.78441
AsAt_g3405	1101	904.232	159.28	2.95098
AsAt_g12120	528	331.927	101.237	5.10955
AsAa_g5884	1023	826.232	535	10.8477
AsAa_g2264	1038	841.232	133.484	2.65827
AsAt_g476	480	284.295	0	0
AsAa_g19818	321	133.456	323.564	40.6168
AsAa_g10862	1209	1012.23	812.434	13.446
AsAt_g19748	906	709.263	0	0
AsAt_g4363	1041	844.232	118	2.34156
AsAt_g1891	786	589.397	38.4426	1.09267
AsAa_g14193	11124	10927.2	2	0.00306623
AsAa_g20361	2559	2362.23	1	0.0070919
AsAt_g19546	1599	1402.23	22	0.262838
AsAa_g20804	1569	1372.23	123.214	1.50424
AsAa_g10992	600	403.681	0	0
AsAt_g2186	1335	1138.23	27	0.397391
AsAa_g16568	528	331.927	0	0
AsAt_g18545	1074	877.232	272.466	5.20335
AsAa_g275	1398	1201.23	96	1.33884
AsAa_g11654	543	346.873	393.788	19.0186
AsAa_g2666	1170	973.232	438.469	7.54757
AsAt_g21099	321	133.456	0	0
AsAa_g314	873	676.359	7	0.173383
AsAt_g20	4650	4453.23	525	1.97501
AsAt_g5271	873	676.359	8	0.198152
AsAa_g5760	1203	1006.23	0	0
AsAa_g12920	327	138.726	30	3.62283
AsAa_g15759	3543	3346.23	609.769	3.05277
AsAa_g7893	2859	2662.23	278.002	1.7494
AsAa_g21555	1212	1015.23	139.602	2.30363
AsAt_g22080	1392	1195.23	0	0
AsAa_g10081	543	346.873	2	0.0965927
AsAt_g18540	897	700.263	347.396	8.31091
AsAt_g4639	546	349.873	0	0
AsAa_g16497	1398	1201.23	9	0.125516
AsAt_g8937	1278	1081.23	9	0.139447
AsAa_g11451	1965	1768.23	0	0
AsAa_g12077	1662	1465.23	116.889	1.33645
AsAt_g21966	1644	1447.23	801.732	9.28061
AsAt_g9483	300	115.456	4	0.580404
AsAa_g11080	1509	1312.23	73	0.93196
AsAt_g18044	1044	847.232	41	0.810712
AsAa_g18077	855	658.373	0	0
AsAa_g16885	711	514.475	0	0
AsAa_g6788	450	254.741	39	2.56478
AsAa_g21719	930	733.263	0	0
AsAt_g10887	492	296.185	6	0.33937
AsAa_g1458	414	219.772	74.197	5.65588
AsAt_g7920	1362	1165.23	48	0.690103
AsAt_g6089	765	568.454	162	4.77425
AsAa_g20376	1434	1237.23	0	0
AsAa_g14365	585	388.697	80.5775	3.47287
AsAa_g22470	1041	844.232	13	0.257969
AsAa_g9809	345	154.854	250.338	27.0825
AsAa_g15541	1461	1264.23	161.163	2.13562
AsAt_g5776	681	484.506	32.0451	1.10802
AsAa_g7584	528	331.927	6	0.302826
AsAt_g20977	744	547.454	64	1.95847
AsAt_g7688	2358	2161.23	69.868	0.541579
AsAt_g5879	1461	1264.23	71	0.940842
AsAt_g5206	1956	1759.23	154.602	1.47224
AsAa_g14271	2412	2215.23	205.377	1.55317
AsAa_g11106	534	337.9	106	5.25536
AsAt_g4900	486	290.244	46.9787	2.71159
AsAt_g15479	2235	2038.23	11	0.0904116
AsAt_g21303	843	646.373	1	0.025918
AsAa_g15805	2157	1960.23	35	0.29912
AsAt_g17427	1440	1243.23	0	0
AsAt_g8775	2082	1885.23	100.49	0.892981
AsAa_g8617	5166	4969.23	422.572	1.42461
AsAa_g11871	567	370.787	0	0
AsAa_g15687	2112	1915.23	199.308	1.74337
AsAt_g3559	270	91.1263	0	0
AsAa_g7173	747	550.454	0	0
AsAa_g20278	1290	1093.23	8	0.122592
AsAa_g10246	237	67.5017	3	0.744546
AsAt_g13457	1050	853.232	3	0.0589033
AsAa_g6687	1809	1612.23	45	0.467595
AsAt_g17902	2577	2380.23	16	0.112612
AsAt_g5255	408	213.951	2	0.156603
AsAa_g15227	1134	937.232	2763.21	49.3915
AsAa_g21911	627	430.615	3	0.116713
AsAa_g14920	369	176.988	53.2603	5.04133
AsAt_g5823	1110	913.232	82	1.50424
AsAt_g14144	363	171.435	0	0
AsAt_g2094	708	511.486	179.482	5.87859
AsAt_g19495	1866	1669.23	53.9935	0.541889
AsAa_g16115	2286	2089.23	196	1.57165
AsAa_g6187	762	565.454	0	0
AsAa_g15251	1479	1282.23	59.7504	0.780655
AsAt_g18565	1872	1675.23	975.417	9.7544
AsAa_g8639	699	502.496	1	0.033339
AsAa_g21383	831	634.373	219	5.78342
AsAa_g9673	900	703.263	2	0.0476428
AsAt_g20111	2823	2626.23	136	0.867543
AsAt_g12126	2385	2188.23	521.479	3.99235
AsAt_g6044	2343	2146.23	925.566	7.22464
AsAa_g4590	1899	1702.23	40	0.393665
AsAt_g10907	654	457.562	0	0
AsAa_g21815	1578	1381.23	48	0.582183
AsAt_g2607	447	251.797	0	0
AsAa_g6074	507	311.076	362.939	19.5458
AsAa_g21064	822	625.373	18	0.482191
AsAa_g22059	3165	2968.23	72.5462	0.409451
AsAa_g22145	717	520.475	0	0
AsAt_g13622	381	188.355	128.732	11.4497
AsAa_g21279	990	793.248	76	1.60505
AsAt_g12330	2172	1975.23	1010.41	8.56972
AsAa_g19778	936	739.263	62	1.40501
AsAa_g6073	210	50.9275	728	239.477
AsAa_g10736	1470	1273.23	0	0
AsAa_g5416	384	191.205	237.447	20.8043
AsAa_g18865	3084	2887.23	237.677	1.37908
AsAt_g17858	1488	1291.23	332.796	4.31777
AsAa_g20067	1485	1288.23	125.727	1.635
AsAt_g15665	360	168.643	0	0
AsAa_g9991	618	421.632	0	0
AsAa_g6142	3525	3328.23	380.837	1.91695
AsAt_g14234	744	547.454	222.55	6.81028
AsAa_g5152	735	538.454	0	0
AsAt_g9650	3357	3160.23	161.172	0.854389
AsAt_g10629	174	33.7259	96.2583	47.8146
AsAt_g17777	930	733.263	13	0.297008
AsAa_g5984	1104	907.232	69.4559	1.28255
AsAt_g7102	1404	1207.23	118	1.63748
AsAa_g17229	1215	1018.23	0	0
AsAa_g1234	306	120.503	206	28.6387
AsAa_g2836	1338	1141.23	32.5997	0.478547
AsAa_g2035	933	736.263	24.4929	0.557304
AsAt_g18583	2124	1927.23	87	0.756259
AsAa_g3214	1071	874.232	116	2.22288
AsAa_g21951	561	364.802	80.6665	3.70443
AsAa_g4999	1011	814.232	45	0.925869
AsAa_g17961	948	751.248	0	0
AsAt_g15864	2463	2266.23	290.168	2.14501
AsAt_g11711	477	281.329	0	0
AsAa_g5886	585	388.697	49	2.11189
AsAt_g4946	2040	1843.23	1	0.00908877
AsAa_g2593	789	592.397	163.719	4.6299
AsAt_g18392	582	385.712	0	0
AsAt_g1413	435	240.049	47	3.28007
AsAa_g14734	585	388.697	94.9421	4.09198
AsAa_g20508	1080	883.232	0	0
AsAt_g14044	486	290.244	31	1.7893
AsAa_g16452	1563	1366.23	858.886	10.5316
AsAt_g7274	723	526.475	0	0
AsAt_g10529	1638	1441.23	26.2966	0.305668
AsAa_g16981	312	125.633	6	0.800081
AsAa_g20731	843	646.373	201.987	5.23511
AsAa_g17708	864	667.359	2	0.050206
AsAt_g21176	1611	1414.23	50	0.59229
AsAa_g18934	2433	2236.23	10.1171	0.0757921
AsAt_g14780	1488	1291.23	209.774	2.72166
AsAt_g2085	2664	2467.23	0	0
AsAt_g20403	456	260.607	0	0
AsAt_g7990	615	418.632	0	0
AsAt_g1695	1350	1153.23	1222.7	17.7619
AsAt_g9417	795	598.385	199.711	5.59123
AsAt_g18172	1419	1222.23	62	0.849813
AsAt_g20558	1029	832.232	15.6653	0.315341
AsAt_g13456	1536	1339.23	70	0.875644
AsAa_g7735	2511	2314.23	728.521	5.27376
AsAa_g12850	582	385.712	61.44	2.66854
AsAa_g9418	726	529.475	233.849	7.39904
AsAa_g19738	294	110.391	2	0.303515
AsAt_g15652	954	757.248	18	0.398217
AsAt_g15383	693	496.496	22	0.742322
AsAt_g5911	234	65.4871	300.469	76.8652
AsAt_g7402	546	349.873	558.776	26.7554
AsAt_g13405	1533	1336.23	0	0
AsAt_g16723	501	305.107	71	3.89845
AsAa_g22152	681	484.506	0	0
AsAt_g19632	681	484.506	3	0.103731
AsAa_g21872	390	196.879	0	0
AsAa_g13927	2034	1837.23	82.567	0.752883
AsAt_g16968	1959	1762.23	48	0.456314
AsAt_g17145	672	475.515	9.6355	0.339465
AsAt_g8780	429	234.263	195	13.9449
AsAt_g4678	687	490.506	62.3878	2.13079
AsAt_g2499	1260	1063.23	91	1.43383
AsAt_g17265	1164	967.232	0	0
AsAt_g3975	999	802.232	0	0
AsAa_g20456	1668	1471.23	61.374	0.698858
AsAa_g14184	1092	895.232	96	1.79647
AsAt_g5522	1068	871.232	222.54	4.27916
AsAa_g2415	444	248.872	26	1.75018
AsAt_g8605	1650	1453.23	236	2.72058
AsAa_g4440	1746	1549.23	11	0.118949
AsAa_g17495	1092	895.232	1	0.0187133
AsAt_g11213	1386	1189.23	0	0
AsAt_g479	948	751.248	243.166	5.42256
AsAa_g12421	957	760.248	1	0.0220359
AsAt_g11738	1221	1024.23	0	0
AsAa_g21668	1509	1312.23	0	0
AsAt_g6829	3090	2893.23	70	0.405322
AsAt_g20263	834	637.373	71.0471	1.8674
AsAt_g14259	1560	1363.23	156.758	1.92639
AsAa_g20364	585	388.697	61.1243	2.63444
AsAt_g10955	228	61.611	29.814	8.10676
AsAt_g13395	297	112.91	9	1.33535
AsAt_g1812	264	86.5547	0	0
AsAt_g6562	1104	907.232	181	3.3423
AsAa_g4372	711	514.475	1185	38.5868
AsAa_g10065	753	556.454	37	1.11393
AsAt_g15076	777	580.397	535	15.4424
AsAt_g11145	354	163.117	0	0
AsAa_g19779	1995	1798.23	318.873	2.97069
AsAa_g9282	252	77.9113	0	0
AsAa_g22497	3804	3607.23	57.7672	0.268283
AsAa_g221	1173	976.232	415	7.12164
AsAa_g12619	831	634.373	0	0
AsAt_g20805	1713	1516.23	3	0.0331467
AsAt_g11976	3264	3067.23	108.309	0.591568
AsAt_g6712	2103	1906.23	132.397	1.16356
AsAt_g7426	291	107.88	0	0
AsAa_g13739	444	248.872	11	0.740459
AsAt_g19907	477	281.329	0	0
AsAt_g1089	1605	1408.23	9	0.107066
AsAa_g7265	1083	886.232	105	1.98485
AsAa_g16429	759	562.454	1	0.029785
AsAa_g14561	843	646.373	76.2364	1.9759
AsAt_g5030	1245	1048.23	29	0.463474
AsAt_g3922	387	194.037	0	0
AsAt_g3420	237	67.5017	2	0.496364
AsAt_g20032	402	208.253	945.391	76.0511
AsAt_g9948	240	69.4588	0	0
AsAa_g7675	2262	2065.23	0	0
AsAa_g3461	516	320.032	0	0
AsAa_g12157	1098	901.232	2	0.0371774
AsAa_g7090	1152	955.232	41.2951	0.724227
AsAa_g2428	1032	835.232	3	0.0601727
AsAa_g9482	2760	2563.23	77.4585	0.506252
AsAt_g10295	1230	1033.23	169.082	2.74148
AsAa_g11834	912	715.263	75.5556	1.76964
AsAa_g5381	2703	2506.23	0	0
AsAt_g11921	2394	2197.23	281.616	2.14717
AsAa_g22265	306	120.503	151.19	21.0188
AsAt_g6471	696	499.496	2	0.0670785
AsAt_g10407	1929	1732.23	101	0.976788
AsAt_g21061	306	120.503	0	0
AsAt_g1877	1002	805.232	23	0.478511
AsAa_g7808	1407	1210.23	12	0.166111
AsAt_g14490	558	361.809	0	0
AsAa_g20089	336	146.768	151	17.2358
AsAa_g15894	954	757.248	422.88	9.35545
AsAa_g14258	1548	1351.23	220.127	2.72916
AsAa_g14509	1767	1570.23	0	0
AsAa_g17008	783	586.397	0	0
AsAa_g12250	3216	3019.23	185.017	1.0266
AsAa_g19551	1347	1150.23	223	3.24791
AsAa_g12911	549	352.845	20	0.949579
AsAa_g7211	720	523.475	62	1.98418
AsAa_g14113	921	724.263	25	0.578268
AsAa_g1447	564	367.795	5	0.227745
AsAt_g11997	1563	1366.23	80	0.980959
AsAt_g16484	3294	3097.23	522	2.82346
AsAa_g21255	1545	1348.23	247.982	3.08135
AsAt_g12587	648	451.571	68.5949	2.54478
AsAt_g3857	2154	1957.23	27	0.231104
AsAt_g4053	696	499.496	3	0.100618
AsAa_g7296	768	571.431	1	0.0293171
AsAa_g8890	1122	925.232	227.719	4.1232
AsAt_g3268	1980	1783.23	152.374	1.43149
AsAt_g21125	1812	1615.23	31	0.321523
AsAa_g15026	1554	1357.23	2	0.0246866
AsAt_g10633	573	376.735	358.468	15.9404
AsAt_g8267	975	778.248	6	0.129157
AsAt_g2505	4056	3859.23	386.332	1.67704
AsAt_g20508	1089	892.232	127.516	2.39427
AsAa_g8561	810	613.373	0	0
AsAt_g18326	1842	1645.23	75	0.763694
AsAt_g8345	1260	1063.23	190.262	2.99784
AsAa_g7290	1626	1429.23	363.735	4.26351
AsAa_g19792	2805	2608.23	109	0.700109
AsAa_g2997	3195	2998.23	231.727	1.29478
AsAa_g9939	1158	961.232	14	0.243997
AsAt_g5085	732	535.465	0	0
AsAt_g3401	1374	1177.23	228.574	3.25275
AsAa_g9829	1137	940.232	0	0
AsAa_g2841	462	266.554	24	1.50838
AsAa_g477	7446	7249.23	1456.36	3.3656
AsAt_g21410	339	149.446	0	0
AsAa_g8302	822	625.373	53	1.41978
AsAt_g19043	1182	985.232	0	0
AsAa_g882	351	160.372	0	0
AsAt_g3811	1029	832.232	0	0
AsAa_g17678	1728	1531.23	108.507	1.18714
AsAt_g8944	513	317.051	112.863	5.9636
AsAa_g14214	639	442.571	49.1751	1.86143
AsAa_g20942	1095	898.232	2	0.0373015
AsAt_g11179	999	802.232	0	0
AsAt_g10025	2118	1921.23	39.2242	0.342026
AsAt_g18605	1440	1243.23	4	0.0539005
AsAa_g16078	1353	1156.23	928.46	13.4525
AsAt_g4735	864	667.359	4	0.100412
AsAt_g2141	2013	1816.23	144.679	1.3345
AsAa_g16906	1860	1663.23	288.868	2.90959
AsAa_g1402	1818	1621.23	5	0.0516666
AsAt_g9603	378	185.473	13	1.17422
AsAt_g11258	951	754.248	225.836	5.01609
AsAa_g12916	978	781.248	199.279	4.27325
AsAt_g12174	1554	1357.23	40.237	0.496657
AsAt_g847	933	736.263	4	0.0910148
AsAa_g7331	1368	1171.23	66	0.944031
AsAa_g12489	1035	838.232	0	0
AsAa_g2024	990	793.248	36.0746	0.761865
AsAa_g6636	903	706.263	24	0.569285
AsAa_g6199	4149	3952.23	252.498	1.07029
AsAa_g22848	4467	4270.23	104.345	0.409362
AsAa_g18343	498	302.125	28	1.55259
AsAt_g15030	393	199.726	0	0
AsAt_g2455	528	331.927	8	0.403768
AsAt_g3816	447	251.797	0	0
AsAa_g4520	2829	2632.23	95	0.604623
AsAt_g6180	462	266.554	0	0
AsAt_g7376	1977	1780.23	491.426	4.62452
AsAt_g11564	201	45.8695	0	0
AsAt_g19284	1791	1594.23	72.2448	0.759172
AsAt_g5922	483	287.261	1	0.0583188
AsAt_g13319	414	219.772	32.5	2.4774
AsAa_g16404	1125	928.232	0	0
AsAt_g18186	2025	1828.23	86	0.788047
AsAa_g8700	1149	952.232	795	13.9865
AsAa_g6361	723	526.475	44	1.4001
AsAa_g8083	2316	2119.23	174	1.37549
AsAa_g16178	4116	3919.23	71	0.303489
AsAt_g20887	771	574.408	0	0
AsAt_g20808	1416	1219.23	4	0.0549615
AsAt_g19780	1668	1471.23	72.626	0.826982
AsAa_g11807	1437	1240.23	101.379	1.3694
AsAa_g14076	672	475.515	30	1.05692
AsAt_g12518	1125	928.232	39.299	0.709268
AsAt_g13411	804	607.373	343	9.46072
AsAt_g9899	2652	2455.23	455.319	3.10676
AsAa_g20867	1317	1120.23	391	5.84728
AsAa_g3176	2934	2737.23	310.294	1.89909
AsAa_g18547	801	604.385	6	0.166312
AsAa_g4824	1065	868.232	567	10.9404
AsAt_g2321	1851	1654.23	175.52	1.77752
AsAa_g19039	1275	1078.23	0	0
AsAt_g7437	1614	1417.23	214.509	2.53565
AsAt_g10992	2814	2617.23	0	0
AsAt_g12471	4275	4078.23	76	0.312196
AsAa_g12666	1194	997.232	2.05421	0.0345091
AsAa_g10457	1863	1666.23	0	0
AsAa_g22309	1326	1129.23	144.869	2.1492
AsAt_g13474	666	469.525	0	0
AsAt_g16087	594	397.681	59	2.48543
AsAt_g7826	1173	976.232	223.413	3.8339
AsAt_g6372	540	343.88	0	0
AsAa_g13492	1596	1399.23	109	1.30503
AsAt_g14155	786	589.397	143.952	4.09163
AsAa_g16846	1566	1369.23	35.6148	0.435751
AsAa_g11243	2250	2053.23	93.2959	0.761219
AsAa_g15060	1269	1072.23	69	1.07807
AsAa_g9965	1629	1432.23	59	0.690119
AsAt_g11898	879	682.346	49	1.20303
AsAt_g10112	375	182.63	0	0
AsAa_g19498	3318	3121.23	148	0.794366
AsAt_g15507	1878	1681.23	90	0.896809
AsAt_g8063	3870	3673.23	139	0.633945
AsAa_g4725	486	290.244	0	0
AsAt_g16395	1647	1450.23	90	1.03966
AsAa_g3393	405	211.088	0	0
AsAt_g10813	813	616.373	0	0
AsAa_g11261	1638	1441.23	0	0
AsAa_g22991	1242	1045.23	140	2.24388
AsAt_g10605	987	790.248	2.16855	0.0459718
AsAa_g10090	1128	931.232	244.006	4.38962
AsAt_g3299	3513	3316.23	10.0433	0.050736
AsAt_g15362	1443	1246.23	44.126	0.593173
AsAa_g18166	1125	928.232	0	0
AsAt_g17216	1248	1051.23	1	0.0159363
AsAt_g10861	321	133.456	57	7.15518
AsAa_g8983	1104	907.232	0	0
AsAt_g20075	576	379.735	0	0
AsAt_g9577	4521	4324.23	150.263	0.582141
AsAa_g13234	408	213.951	108	8.45657
AsAt_g13347	309	123.033	0	0
AsAa_g16130	1569	1372.23	90.5168	1.10506
AsAt_g20722	1224	1027.23	116	1.8918
AsAa_g14119	4524	4327.23	156	0.603948
AsAt_g11859	3579	3382.23	190.472	0.943436
AsAt_g896	2793	2596.23	151.895	0.980135
AsAt_g1532	1176	979.232	26	0.444808
AsAa_g16319	1011	814.232	32	0.658396
AsAa_g13805	702	505.496	15	0.497117
AsAa_g6163	1875	1678.23	424.643	4.23894
AsAa_g6665	450	254.741	43	2.82784
AsAa_g15802	369	176.988	90	8.51891
AsAa_g21278	2562	2365.23	22	0.155824
AsAt_g21906	1929	1732.23	1501.85	14.5247
AsAa_g17241	1299	1102.23	32	0.486365
AsAt_g8791	1380	1183.23	34	0.481387
AsAa_g17939	894	697.291	9	0.216229
AsAa_g17858	1437	1240.23	179	2.41788
AsAt_g15041	651	454.571	7	0.257977
AsAt_g9682	786	589.397	606.113	17.2278
AsAt_g17524	2967	2770.23	319.11	1.92978
AsAt_g21249	1443	1246.23	6	0.0806562
AsAa_g5500	918	721.263	122	2.83368
AsAa_g21386	687	490.506	92	3.14217
AsAa_g17414	3117	2920.23	1144.32	6.56473
AsAt_g11015	1248	1051.23	0	0
AsAt_g17352	1401	1204.23	8	0.111292
AsAt_g5209	306	120.503	294.727	40.9739
AsAt_g2336	516	320.032	98.2313	5.14212
AsAa_g19282	663	466.525	4	0.143638
AsAa_g9763	1035	838.232	142.622	2.85041
AsAt_g20971	2007	1810.23	50	0.462723
AsAt_g17623	807	610.373	49	1.34489
AsAa_g1676	444	248.872	132	8.88551
AsAt_g10092	1908	1711.23	260.762	2.55282
AsAa_g22071	1209	1012.23	107	1.77088
AsAt_g14740	372	179.843	402.367	37.4812
AsAt_g12794	1098	901.232	470.202	8.74044
AsAt_g1140	1869	1672.23	492.545	4.9344
AsAt_g13530	759	562.454	193.131	5.75242
AsAa_g20197	411	216.886	0	0
AsAt_g1825	546	349.873	0	0
AsAa_g20918	972	775.248	251.493	5.43464
AsAt_g3084	786	589.397	28	0.795858
AsAa_g11591	1080	883.232	26	0.493155
AsAt_g13937	2601	2404.23	0	0
AsAa_g16663	966	769.248	158	3.44093
AsAa_g22888	813	616.373	27	0.733847
AsAt_g21698	3390	3193.23	284.518	1.49267
AsAt_g11009	2862	2665.23	82	0.515423
AsAt_g20132	1254	1057.23	48.5206	0.76885
AsAa_g19704	3690	3493.23	117.875	0.5653
AsAt_g16885	1269	1072.23	98	1.53117
AsAa_g10775	567	370.787	35	1.58135
AsAa_g10121	4557	4360.23	92.2823	0.354563
AsAt_g8164	1236	1039.23	4	0.0644811
AsAt_g13903	447	251.797	1	0.0665326
AsAt_g21301	864	667.359	134.134	3.36717
AsAt_g12288	342	152.113	0	0
AsAt_g10636	951	754.248	0	0
AsAt_g8218	1311	1114.23	14	0.210493
AsAa_g14573	2487	2290.23	1	0.00731485
AsAt_g14691	1359	1162.23	2	0.0288285
AsAt_g2839	2058	1861.23	0	0
AsAa_g3428	1386	1189.23	0	0
AsAt_g18934	687	490.506	6	0.204924
AsAa_g1582	1086	889.232	17	0.320272
AsAa_g21953	366	174.185	19	1.82738
AsAt_g19531	819	622.373	31.4844	0.847481
AsAa_g18923	1302	1105.23	179.829	2.72578
AsAt_g15530	4020	3823.23	84	0.368073
AsAt_g16542	1827	1630.23	157.198	1.61541
AsAa_g20780	570	373.758	3	0.134467
AsAa_g3392	462	266.554	4	0.251397
AsAa_g22028	3531	3334.23	191.613	0.96275
AsAt_g14354	795	598.385	59	1.6518
AsAa_g4712	465	269.511	20	1.24319
AsAt_g14824	1437	1240.23	15	0.202616
AsAa_g17931	786	589.397	220.692	6.27283
AsAa_g1093	1053	856.232	0	0
AsAt_g18282	1755	1558.23	0	0
AsAt_g14160	825	628.373	27	0.719833
AsAt_g8669	1389	1192.23	0	0
AsAa_g9296	519	323.012	0	0
AsAa_g22676	816	619.373	0	0
AsAt_g166	276	95.687	3	0.525235
AsAa_g13929	2568	2371.23	407.678	2.88024
AsAa_g18045	1107	910.232	0	0
AsAt_g467	2964	2767.23	479.709	2.90414
AsAt_g15224	768	571.431	432.725	12.6862
AsAt_g8014	2466	2269.23	93	0.686577
AsAa_g16390	1602	1405.23	332.473	3.96363
AsAt_g17887	921	724.263	138	3.19204
AsAa_g7275	1344	1147.23	315.364	4.60518
AsAt_g17987	924	727.263	216.794	4.9939
AsAa_g13614	897	700.263	41.7165	0.998004
AsAt_g12523	1329	1132.23	68	1.00614
AsAt_g375	1386	1189.23	0	0
AsAa_g17039	507	311.076	28	1.50792
AsAt_g6429	960	763.248	92.928	2.0397
AsAt_g10022	3255	3058.23	308.706	1.69106
AsAa_g7983	1236	1039.23	77.2555	1.24538
AsAt_g16281	690	493.506	0	0
AsAa_g10608	774	577.408	8	0.232109
AsAa_g16514	369	176.988	2	0.189309
AsAa_g2669	1164	967.232	13.0073	0.22529
AsAa_g8045	882	685.318	50	1.22226
AsAt_g7003	786	589.397	1	0.0284235
AsAa_g693	705	508.496	54.8917	1.80844
AsAt_g12845	1611	1414.23	152.025	1.80086
AsAt_g20702	465	269.511	132.35	8.2268
AsAt_g2504	636	439.589	0	0
AsAt_g600	753	556.454	1841.4	55.4377
AsAa_g823	261	84.3172	0	0
AsAt_g18138	1401	1204.23	3	0.0417346
AsAt_g301	519	323.012	0	0
AsAa_g10990	1449	1252.23	44	0.588644
AsAt_g7146	1368	1171.23	5	0.0715175
AsAt_g18692	1593	1396.23	0	0
AsAa_g13193	618	421.632	0	0
AsAt_g13783	687	490.506	151.136	5.16188
AsAt_g7405	1746	1549.23	333.842	3.61002
AsAt_g18562	222	57.9919	0	0
AsAt_g14775	816	619.373	142.752	3.86113
AsAa_g14443	1896	1699.23	98	0.966181
AsAa_g6841	852	655.373	1742.03	44.53
AsAa_g5266	2220	2023.23	0	0
AsAt_g15958_AsAt_g15962	1167	970.232	1	0.0172667
AsAa_g10973	1422	1225.23	12	0.164077
AsAt_g6746	531	334.907	44	2.20097
AsAa_g1425	543	346.873	12.4467	0.601128
AsAt_g13297	504	308.101	70.5698	3.83718
AsAt_g14491	639	442.571	93	3.52035
AsAt_g4762	972	775.248	0	0
AsAa_g15991	1548	1351.23	0	0
AsAa_g215	1323	1126.23	245.659	3.65418
AsAt_g11538	1221	1024.23	12	0.196276
AsAa_g13287	456	260.607	1	0.0642834
AsAa_g20131	402	208.253	36	2.89599
AsAt_g19957	243	71.5221	0	0
AsAa_g16099	1653	1456.23	128	1.47253
AsAa_g4569	1542	1345.23	55.5489	0.691773
AsAt_g8108	1563	1366.23	107	1.31203
AsAa_g4684	3054	2857.23	7	0.0410429
AsAt_g19337	2256	2059.23	4	0.0325417
AsAt_g10005	1494	1297.23	45.4276	0.586661
AsAt_g13894	918	721.263	1	0.0232269
AsAa_g1034	285	102.928	9564	1556.65
AsAt_g9156	969	772.248	20	0.433869
AsAt_g14404	2979	2782.23	1986.92	11.9639
AsAt_g20419	1194	997.232	32	0.537575
AsAa_g5318	381	188.355	245	21.7908
AsAt_g5429	783	586.397	3	0.0857067
AsAa_g7269	1458	1261.23	232.475	3.08792
AsAa_g8157	1662	1465.23	0	0
AsAa_g14150	2820	2623.23	194	1.23894
AsAt_g14968	828	631.373	64.0291	1.69893
AsAt_g18781	1350	1153.23	187.496	2.72371
AsAt_g21005	1296	1099.23	18	0.274327
AsAt_g1357	2154	1957.23	57	0.487885
AsAt_g13583	1194	997.232	20	0.335984
AsAt_g13012	1854	1657.23	8	0.0808708
AsAa_g8859	2172	1975.23	110	0.932953
AsAa_g4997	1863	1666.23	2419.62	24.3275
AsAt_g18447	2370	2173.23	545.519	4.20522
AsAa_g19398	243	71.5221	30.1304	7.05749
AsAt_g21474	1761	1564.23	176	1.88494
AsAt_g8477	360	168.643	0	0
AsAt_g21800	1614	1417.23	377.417	4.46135
AsAt_g17276	441	245.927	3	0.204362
AsAt_g13234	165	30.0031	637.774	356.111
