Category1	Category2	estimate	SE	df	t.ratio	p.value	model
Dual-targeted_Non-interacting	Plastid-targeted_Interacting	0.162658426577372	0.0478168637186645	87996	3.40169584384265	0.01004983490976	AD1m4Mom
