response	term	estimate	std.error	statistic	p.value
tetMom	(Intercept)	5.73337691725248	0.0104613173669917	548.054964410392	0
tetMom	DI	0.840421055958697	0.155942125257122	5.38931385328362	7.09076132268502e-08
tetMom	DNI	1.63737018301465	0.0416818866708178	39.2825352639567	0
tetMom	MI	-0.312653164668806	0.0806966708251976	-3.87442457627608	0.000106953957266344
tetMom	MNI	0.490360969319924	0.126472801915843	3.87720491593298	0.000105739712890316
tetMom	PI	2.56246566579227	0.0845191667534062	30.3181605335573	7.12860607829511e-201
tetMom	PNI	1.50246917109531	0.0531216240605985	28.2835699710793	3.34218116859122e-175
tetMom	deltaMomDad	0.266360816667389	0.00571026997977482	46.6459235046348	0
tetMom	DI:deltaMomDad	0.0202216446019047	0.102941557643419	0.196438105900348	0.844267724664443
tetMom	DNI:deltaMomDad	0.172120179148213	0.028580705068645	6.02225098138117	1.72683865554124e-09
tetMom	MI:deltaMomDad	0.0163786751132569	0.0568305877003742	0.288201755005765	0.773192981242397
tetMom	MNI:deltaMomDad	0.167619155432559	0.0821343492082138	2.040792397437	0.0412744312147322
tetMom	PI:deltaMomDad	0.326593396953554	0.0634332208141939	5.14861759755505	2.62974077132588e-07
tetMom	PNI:deltaMomDad	0.116699974149787	0.0368048547054464	3.1707766566055	0.0015208387199062
tetDad	(Intercept)	5.38706069531226	0.0104456867755416	515.721063733788	0
tetDad	DI	0.732402779169093	0.155709127101703	4.7036599125671	2.55924255055797e-06
tetDad	DNI	1.70165649038539	0.0416196084205203	40.8859322555855	0
tetDad	MI	-0.380088156609944	0.080576099328434	-4.71713274504239	2.39556444262646e-06
tetDad	MNI	0.499810403963962	0.126283834826235	3.95783359486742	7.56916875917448e-05
tetDad	PI	2.71941625625681	0.0843928839422758	32.2232886142021	1.72691758428642e-226
tetDad	PNI	1.60205398381566	0.0530422533299599	30.2033545567864	2.22817722915897e-199
tetDad	deltaMomDad	-0.221585101894728	0.00570173808135392	-38.8627290017697	0
tetDad	DI:deltaMomDad	0.0531855852069323	0.102787749344299	0.517431168074138	0.604856501775514
tetDad	DNI:deltaMomDad	0.194758287189546	0.0285380017160352	6.82452433521697	8.87830121555222e-12
tetDad	MI:deltaMomDad	-0.0908353036966712	0.0567456752876201	-1.60074407849171	0.109437187933974
tetDad	MNI:deltaMomDad	0.0784737857827278	0.0820116296298412	0.956861680921578	0.338639691671899
tetDad	PI:deltaMomDad	0.375216249846244	0.0633384431944991	5.92398914343432	3.15382289814458e-09
tetDad	PNI:deltaMomDad	0.119018134627905	0.0367498633857969	3.23860073651057	0.00120161915030233
