baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gohir.A01G001100	589.778223390182	-0.0431697862103303	0.123251290373945	-0.350258290029687	0.726144864731754	0.83356054563363
Gohir.A01G001200	24.9413529763262	-0.38773612421121	0.394089296341786	-0.983878851342702	0.325175083290239	0.49454900580369
Gohir.A01G001300	270.52313286853	0.882179854489538	0.368997709588218	2.39074615252762	0.0168141737757476	0.0543300706576581
Gohir.A01G001400	216.763777544718	-0.221245734737027	0.177426136306434	-1.24697375112149	0.212407122377219	0.367489789881064
Gohir.A01G001500	317.627223161295	0.103148436387788	0.231743560279834	0.445097314735456	0.656249429296748	0.784530680746496
Gohir.A01G001700	355.678577423708	0.606296095397509	0.684987577669082	0.885119840363603	0.376091999747455	0.54538079512335
Gohir.A01G001800	2.40524306308333	2.26283681712511	1.5278325963794	1.48107641012994	0.138586213191739	0.269759853628909
Gohir.A01G002000	308.800988615286	0.319080907969411	0.294495534753081	1.08348300845017	0.278594088789094	0.443360850972718
Gohir.A01G002100	468.51726060598	0.209786357483614	0.147047189373622	1.42666009719222	0.153677892560434	0.290756653749615
Gohir.A01G002200	13.541296547287	0.463568983049137	0.406374377200361	1.14074363212269	0.253976623707581	0.416243282157133
Gohir.A01G002300	405.3713019135	-0.466056776055901	0.671830246962774	-0.693712106834816	0.487862771964499	0.650078484416162
Gohir.A01G002500	577.235205834348	0.551707969272767	0.208766560013853	2.64270278360748	0.00822471979295732	0.0307004424708582
Gohir.A01G002600	169.295930636583	0.653573672338322	0.375009562075253	1.74281868633304	0.0813652911782312	0.181681830302437
Gohir.A01G002700	114.337550824331	0.49687882643517	0.218987175160101	2.26898596263413	0.023269179519893	0.0698152181568801
Gohir.A01G002900	3.18133824926271	0.510923787769223	0.640838084845263	0.797274381550826	0.425291695435822	0.593040387024627
Gohir.A01G003000	165.502861593453	0.268792032317247	0.13111167061226	2.05009997250475	0.0403546760904248	0.106693139548655
Gohir.A01G003100	1.9199257522528	2.17120267673008	1.12352614909838	1.93248966966407	0.0532990958795616	0.131794391579245
Gohir.A01G003585	21.2837954460281	-0.289414564479148	0.574788054807231	-0.503515273253564	0.614602044877094	0.752934869189705
Gohir.A01G003622	395.732685593392	0.881207561433472	0.444295018225327	1.98338384471051	0.0473245702829682	0.120225700277341
Gohir.A01G003700	677.328975349087	-0.515747132801762	0.445024536831584	-1.15891841936109	0.246489440120534	0.407721160868954
Gohir.A01G003900	1.45836282285382	-2.10595899925859	1.36550598774986	-1.54225541165797	0.123011539512322	0.247219609971598
Gohir.A01G004000	189.38828089362	0.119773161712709	0.149186630108279	0.802841123402127	0.422066569769205	0.590017009312454
Gohir.A01G004100	133.696293639746	-1.09153914073743	0.305548145750085	-3.57239654673024	0.000353729238110972	0.00220030961591984
Gohir.A01G004300	47.1232782344433	0.533435731219412	0.578105293248943	0.922731096651115	0.356147356207271	0.52633270182562
Gohir.A01G004400	209.429521286339	1.45386016811546	0.277618043070146	5.23690806273754	0.000000163288979346853	0.00000244556855229364
Gohir.A01G004500	94.0429177281094	-0.439376135659291	0.235006631866396	-1.86963292129169	0.0615348103379816	0.147001172193559
Gohir.A01G005001	331.812475733871	0.361674747923428	0.234794332984143	1.54038959683006	0.123465415705031	0.247857810350985
Gohir.A01G005101	123.592892915206	1.95020784206334	0.300449137261198	6.49097501108119	0.0000000000852826255022241	0.00000000229379984745775
Gohir.A01G005200	299.99461205688	0.437395506727508	0.270968831337233	1.61419121368667	0.106485957214049	0.222645776686504
Gohir.A01G005500	280.488281523735	0.453237881375452	0.156369790438575	2.89850028003646	0.00374951973958177	0.0160901033526259
Gohir.A01G005800	8.11477655241429	-0.894154603032265	0.423028112523181	-2.11370019287611	0.0345408820318371	0.0947672124796835
Gohir.A01G005900	267.682618980756	0.860353155489178	0.263314079651982	3.26740277856122	0.00108539138750898	0.00565947410601903
Gohir.A01G006000	122.333508316906	1.0101660956647	0.148830030664142	6.78738082063759	0.0000000000114187515407625	0.000000000356728076484784
Gohir.A01G006100	76.0245829567267	-0.547566996730243	0.259608763376037	-2.1092007434938	0.0349272577787183	0.0955389500425238
Gohir.A01G006300	7.00672122465198	-0.284403861176838	0.619529096873663	-0.45906457438727	0.646187795221074	0.777769528181488
Gohir.A01G006350	4.88946246972285	-2.69489567388258	0.940793560132394	-2.86449205020423	0.00417678638757249	0.017571108306072
Gohir.A01G006400	341.558930633051	-0.412714657520961	0.22187185399941	-1.8601487754371	0.062864480007746	0.14943155647808
Gohir.A01G006500	13.8326786405041	0.00613194758495577	0.36671621916653	0.0167212336528022	0.986659007523231	0.993654263586318
Gohir.A01G006900	242.889212303525	0.265669661520983	0.238552934158113	1.113671741069	0.265420036751264	0.429004098872032
Gohir.A01G007100	4.8055015829143	1.60348774748663	0.691900103566851	2.31751337977896	0.0204757826586422	0.0633815738013161
Gohir.A01G007200	9.12455497828174	1.09099849017823	1.340262749915	0.814018363374959	0.415634431142012	0.584143559327824
Gohir.A01G007300	42.2904847269893	2.84094187147598	0.585557563935838	4.85168674516051	0.00000122415868213261	0.0000151001717493454
Gohir.A01G007350	1.22451161580306	2.86525548250762	1.99467810225099	1.43645006142805	0.150874316774785	0.286834200071185
Gohir.A01G007400	4560.69274351192	2.55939435520838	0.501813381683651	5.10029116127049	0.000000339131384045654	0.00000472859419073472
Gohir.A01G007500	250.473058879903	-1.19250542383166	0.19252364238516	-6.19407262951088	0.000000000586291892092545	0.0000000139163957989904
Gohir.A01G007600	32.6990634382307	0.644517424636283	0.359841356958796	1.79111547956419	0.0732747656070561	0.167414147809436
Gohir.A01G007800	109.88876581327	-0.906670876579041	0.370606447918459	-2.44645197532701	0.0144270016147629	0.0479458496361943
Gohir.A01G007900	796.028719340576	0.938983621747313	0.304416062846871	3.08454032604595	0.00203866970586981	0.00964535326362865
Gohir.A01G007950	7.29811246722767	1.17671314263183	0.54878701846848	2.14420732093066	0.0320162787536452	0.0892685140774079
Gohir.A01G008100	139.07422647099	0.350471533588611	0.236140438014552	1.48416567926842	0.137764972397845	0.268702287935811
Gohir.A01G008200	31.895945755069	-0.615840308285753	0.72050433570513	-0.85473504844777	0.392697842865077	0.56198600385461
Gohir.A01G008700	198.894592737472	2.04347699451503	0.187538994725899	10.8962778514501	0.00000000000000000000000000120069102041371	0.000000000000000000000000171386480166912
Gohir.A01G008800	389.235555577943	-0.35857572584749	0.110404311253555	-3.24784169907989	0.00116283946095199	0.00599964446056442
Gohir.A01G008900	877.921657770871	-0.244410327368235	0.11022048607769	-2.2174673335768	0.0265911729149339	0.0773321666569623
Gohir.A01G009380	393.910109702234	-0.00893240677186702	0.368218434389799	-0.0242584453618395	0.980646459165356	0.991443167290063
Gohir.A01G009460	2.3918410235337	-0.0590494315991579	1.32000501284573	-0.0447342479949044	0.964319135060427	0.981972156458694
Gohir.A01G009600	17.7431986878934	-3.14944014701965	1.36390960477954	-2.30912674563116	0.0209365490117507	0.0644685702987755
Gohir.A01G010100	286.878519606678	0.0875946738664276	0.13103018893666	0.668507575065553	0.503809648157187	0.663498987599158
Gohir.A01G010200	212.943333807911	0.252752918683595	0.10993189140679	2.2991773856443	0.0214948686098264	0.0657392264194892
Gohir.A01G010500	147.16068229576	0.404190054296777	0.204044078267457	1.98089578354228	0.0476029620401788	0.120781057188743
Gohir.A01G010600	145.351708382062	-0.299084899222975	0.24609345071023	-1.21533059234129	0.224240028440105	0.381718209633741
Gohir.A01G010800	1469.80198154528	0.151483205228339	0.166160999204211	0.911665228024822	0.36194497381252	0.531831543062812
Gohir.A01G011200	66.1206338192657	-0.0982327346619562	0.224525254892803	-0.437513074904897	0.661739295957738	0.788961366356162
Gohir.A01G011500	507.942393262776	0.12564218834945	0.24065916651776	0.522075224340886	0.601617955977749	0.742860316391331
