baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gohir.D01G000800	434.017313884923	0.564748666398292	0.149824377456815	3.76940439189259	0.000163637575865614	0.000764183729004199
Gohir.D01G000900	10.2013742072472	0.0368867412942486	0.57388421306434	0.0642755811268729	0.948750796678233	0.967963330196501
Gohir.D01G001000	335.637748639204	-0.746082599862696	0.328332861850023	-2.27233605451133	0.0230662207339892	0.0551938036710688
Gohir.D01G001100	269.71978677488	-0.418943293018102	0.121152834760262	-3.45797350798362	0.000544254899822525	0.00220722923658675
Gohir.D01G001200	160.475523571579	0.510539411232534	0.275917409824073	1.85033416904739	0.064265400775948	0.127785230925958
Gohir.D01G001300	142.51517610243	-0.053441534879662	0.532921845705859	-0.100280248051904	0.920121838210192	0.948783491196891
Gohir.D01G001600	432.296741425802	-0.310532852824549	0.230137999568958	-1.34933324095181	0.177229953213869	0.28719320184515
Gohir.D01G001700	828.136247313202	-0.447489757742098	0.120473531043543	-3.71442385614448	0.000203667181812361	0.000929117524193258
Gohir.D01G001800	43.7458821511345	-0.300754964922942	0.274502898591311	-1.09563493306027	0.273238567824769	0.399984758776189
Gohir.D01G001900	870.0511061143	0.897283686256052	0.629096159204554	1.42630609506598	0.153780006021701	0.256799447316697
Gohir.D01G002200	406.137625299902	0.690761255332132	0.279122114922725	2.47476361922583	0.0133324385609066	0.0348394971171937
Gohir.D01G002300	175.393524419531	-0.463391114681266	0.241595981011171	-1.91804148703881	0.0551057508490772	0.112788433573798
Gohir.D01G002400	178.233441600923	0.186743584394292	0.186570357249715	1.0009284816041	0.31686138572765	0.446170220581955
Gohir.D01G002500	16.7970189704336	0.14510094106439	0.595091427188768	0.243829661183076	0.807362747205665	0.87153084803627
Gohir.D01G002600	172.454378194759	0.280655505348736	0.118410836034451	2.37018430700955	0.0177792199751838	0.0444093047023829
Gohir.D01G002801	2.55867142919698	2.95567280163016	1.22457792043901	2.4136257499813	0.0157946765455268	0.0401300323037428
Gohir.D01G002900	3.43000880368812	1.22657361973224	0.742403420119035	1.65216590669204	0.0985007344731309	0.180423988164477
Gohir.D01G003100	1.66613831730024	0.138817228999046	1.12313710951944	0.123597758299022	0.901633767495569	0.936512327939581
Gohir.D01G003250	3.15585729586238	2.49860200433628	1.34734833160339	1.85445882533054	0.0636735456119914	0.126869747172785
Gohir.D01G003400	84.3408630486102	0.475475860193037	0.29592103376714	1.60676601504166	0.108105705993018	0.194501181419206
Gohir.D01G003500	109.896463000667	-1.75150712067802	0.353380760252991	-4.95643033713574	0.000000718000940633779	0.00000579807100408757
Gohir.D01G003701	719.833809892625	-0.926448063932108	0.453164736389541	-2.04439575619523	0.0409144662220961	0.088597567022245
Gohir.D01G003900	5.0805594123468	-0.304516190380135	0.817124684072312	-0.372667961592489	0.709395584386193	0.798478218993334
Gohir.D01G004000	187.311253765589	0.0399368179337014	0.113544752099445	0.351727554072458	0.725042594194644	0.810228257430494
Gohir.D01G004100	322.557823556943	-0.108778946372748	0.301049688883338	-0.361332199930962	0.7178511253512	0.804981765183788
Gohir.D01G004300	155.225434759653	0.0262315359397358	0.337088304541801	0.0778179948289572	0.937972832051461	0.961165003222317
Gohir.D01G004400	268.803396251538	0.442492381876113	0.304712239531969	1.45216477866387	0.146455793511261	0.247389316285698
Gohir.D01G004700	18.8385866983035	-0.49864346693856	0.28817030666946	-1.73037768082927	0.0835628188301487	0.157985415930525
Gohir.D01G005100	445.766952970021	0.564607421009197	0.179972014220648	3.13719565485877	0.00170572259230196	0.00592897017062655
Gohir.D01G005200	4.82303150652907	-0.483346716562612	1.00110275587382	-0.482814290268054	0.629227603224697	0.735321800518558
Gohir.D01G005300	350.868215415767	-0.163612127957237	0.340958793130748	-0.479858948510813	0.631327693212672	0.737212261434396
Gohir.D01G005600	431.981564478717	-0.102833483396119	0.111755869820629	-0.920161809497518	0.357488208312367	0.488001990641411
Gohir.D01G005900	30.4549993270883	1.54488505958475	0.385228597757714	4.01030730474582	0.0000606397723482842	0.000319338839269926
Gohir.D01G006000	299.691511909933	0.0989589686502851	0.203169047252959	0.487076993214791	0.626203769764276	0.733189742303968
Gohir.D01G006100	126.776179899338	-0.448593723869053	0.13658311437829	-3.28440104701814	0.00102199379459242	0.00379169415315203
Gohir.D01G006200	43.5024003156741	1.13684385333068	0.42272378437804	2.6893302325142	0.00715955535235489	0.0204898697888321
Gohir.D01G006300	1.46884855758197	1.38085337601835	1.35782160157649	1.01696229785645	0.309171365239802	0.438066419464786
