baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
cp_accD	23350.6822170742	0.490022863849326	0.267444313136486	1.83224260072133	0.0669152845455876	0.138414615213657
cp_atpA	275725.433049701	-0.23209376824193	0.274237974314333	-0.846322500821503	0.397372858886599	0.537156323926458
cp_atpB	147542.949730903	-0.0240431248539869	0.369721487583126	-0.0650303692413363	0.948149820265608	0.969166903172551
cp_atpE	42447.5601586897	-0.196292897951392	0.378116778112847	-0.519133001532159	0.603667996205579	0.722800606429771
cp_atpF	144539.759885002	-0.0734161101935796	0.284962942541475	-0.257633885791639	0.796689475211587	0.867258838561641
cp_atpH	118479.922010208	-0.356938529176431	0.276756817574462	-1.28971901145813	0.197148236266487	0.318920259048648
cp_atpI	119872.853521492	0.590608835839554	0.292893154420791	2.01646514070126	0.0437513598371314	0.0984591051786297
cp_ccsA	20899.648930084	0.0618014747645397	0.279750882027712	0.220916103343752	0.825157758524611	0.886609226501112
cp_cemA	24607.1918301653	-0.253077484722197	0.331651003635509	-0.763083729426415	0.445413462831191	0.582867660315833
cp_clpP	52574.1510038957	0.61886175213971	0.168390530243654	3.67515768994993	0.000237702552789599	0.0011459800740695
cp_matK	198649.315512066	-0.243384844600678	0.479073555289511	-0.508032309263234	0.611430684999437	0.728945871445808
cp_ndhA	77557.1720052811	0.0574738005400593	0.328479503771727	0.174969213847814	0.861103824177336	0.910779448432594
cp_ndhB	117112.053760085	0.191665469281722	0.345341342693012	0.555002965434408	0.578892632102489	0.701803244653261
cp_ndhC	42141.7609234941	0.508334450353554	0.288257909882091	1.76347095058548	0.077821092538378	0.156067268791442
cp_ndhD	80946.5354976492	0.945373026519921	0.425445927186777	2.22207562961318	0.0262781949302602	0.0649813249603932
cp_ndhE	46898.5362649787	0.26149738609045	0.332985072198063	0.785312639885875	0.432270286691212	0.570264262827252
cp_ndhF	23613.7916452665	0.826625467027956	0.371373597758196	2.2258595441838	0.0260235909189998	0.0644823181805444
cp_ndhG	41376.7365589211	0.134018059877733	0.376555366750419	0.355905324187186	0.721911468415685	0.813992632729333
cp_ndhH	64112.5037813285	0.0794621191244919	0.305194432134086	0.260365559649465	0.794581806448335	0.865952618808622
cp_ndhI	37152.0850972244	0.0314164941947829	0.370571558793483	0.0847784819133709	0.932437500886018	0.95888561864738
cp_ndhJ	60521.6649444237	0.512672768818556	0.298582821521235	1.71702031016575	0.085975461112042	0.168333972444499
cp_ndhK	70934.056477278	0.482496411016961	0.295183502238044	1.63456428749823	0.102140419245318	0.192317311928812
cp_petA	28983.0048003718	-0.345806671346406	0.339152376753981	-1.01962036844946	0.307908541145891	0.445517301903527
cp_petB	259855.550004107	0.0551623196131441	0.22541682051659	0.244712526273453	0.806679028327297	0.874569263043584
cp_petD	242918.632215803	0.162166154451945	0.225716200148858	0.718451552635556	0.472478909775378	0.608478049220088
cp_petG	10995.4831729117	0.560530915049444	0.428130953442466	1.30925108437592	0.190449313191298	0.31071809009624
cp_petL	5367.71300446724	0.486552913348562	0.490658843110791	0.991631803197111	0.321377169367077	0.459947531611288
cp_petN	40740.5658746161	-0.348305511294846	0.299998384326845	-1.16102462377054	0.245631885825978	0.376463730224401
cp_psaA	546354.265336631	0.0352133179133204	0.265293831837078	0.132733270387325	0.894404329696806	0.933611932728822
cp_psaB	477984.559005868	0.0701617462170004	0.257702950028837	0.272258219043085	0.785423479512467	0.859592821104832
cp_psaC	91709.7000624174	0.399683158482764	0.257436074928631	1.55255303124696	0.120529954045811	0.218544660676911
cp_psaI	28450.4400286399	0.0299324421821241	0.380480798954186	0.0786700465947251	0.937295070971208	0.962095499201335
cp_psaJ	46927.4337553036	0.32175585041176	0.271512082076542	1.18505168518082	0.235997012162776	0.36486608206093
cp_psbA	10858190.1252669	0.99705328485234	0.394301860751258	2.52865477974835	0.0114500587873293	0.0327192009069957
cp_psbB	651898.010897437	0.285110633490049	0.269212792949043	1.05905306492628	0.289575613489078	0.425997530383167
cp_psbC	884995.615115222	0.501771218807859	0.288336101329884	1.74023029545573	0.0818185879867566	0.162228892924897
cp_psbD	420204.168357802	0.59475538271186	0.314221996842289	1.89278722905695	0.0583861705968281	0.124266515360062
cp_psbE	66412.7269736094	-0.153826035890039	0.340917715985223	-0.45121162285596	0.651837033499382	0.761291189901126
cp_psbF	14618.5782174513	-0.226724776884428	0.344299776084557	-0.658509800566196	0.510210601536788	0.641958578563743
cp_psbH	107437.312710573	0.450874851310572	0.23600187522243	1.91047147776103	0.0560725353727452	0.120349172982057
cp_psbI	26188.2234094382	0.336852639789862	0.333574449251475	1.00982746294191	0.312577960128362	0.45032227093895
cp_psbJ	45748.8346957038	-0.149988044560368	0.351103257796428	-0.427190694560093	0.669240438504554	0.77402637192696
cp_psbK	40989.6636996048	0.646661240286591	0.416909766070244	1.55108201561687	0.120882030484479	0.218992139673623
cp_psbL	18057.9678604013	-0.0122377056169526	0.377986368789004	-0.0323760501103778	0.974172161716413	0.985223045186078
cp_psbM	37416.7059480019	0.582775417491991	0.431698018066811	1.34996083628487	0.177028545620789	0.293750019535169
cp_psbN	22607.8007459477	0.15887882513494	0.2603696592881	0.610204835576254	0.541726126944002	0.669615074980622
cp_psbT	38741.2384599783	0.290823153461248	0.339897613804858	0.855619873895953	0.392208073407618	0.532130482529526
cp_psbZ	61634.8888905781	0.23055212341499	0.407400436473524	0.565910349558433	0.571454725658552	0.69608366071116
cp_rbcL	5810825.20409518	0.27600247936573	0.290154301282083	0.951226565128204	0.341489375784855	0.48116787698308
cp_rpl14	8953.6172176263	-0.878133631359484	0.444664431053906	-1.97482319257739	0.0482882161172217	0.106648413645668
cp_rpl16	19771.3670620928	-0.574486471380569	0.433278289184625	-1.32590643408808	0.184870691541472	0.303665778200919
cp_rpl2	32843.6722582736	-0.373884006279639	0.406913842368136	-0.918828428405699	0.358185320369641	0.498305759236387
cp_rpl20	8949.33641650521	0.70149963681466	0.368439970375629	1.90397267728437	0.0569137427040004	0.12176086786215
cp_rpl23	5596.82523682235	-0.171139735416866	0.372200945617673	-0.459804676564851	0.645656426167337	0.756474907757063
cp_rpl32	18692.8382496431	0.308269764434923	0.446198410487625	0.690880463016514	0.489640664684604	0.624285201137155
cp_rpl33	12103.516098249	-0.107914280896604	0.294171268129582	-0.366841675540754	0.713737118941987	0.807720223538166
cp_rpl36	5274.31335976314	-0.78241212082735	0.455228431875661	-1.71872419656129	0.085664603993775	0.167805657476769
cp_rpoA	30223.3603402444	-0.522770172594807	0.433661743551142	-1.2054791098564	0.22801839778453	0.355483255664591
cp_rpoB	33629.567604316	-0.447407861468658	0.33790133631943	-1.32407840212182	0.185477007684025	0.304425556914023
cp_rpoC1	19802.6400528815	-0.29337172948376	0.311210456058681	-0.942679539753133	0.345844841768582	0.485881596485536
cp_rpoC2	37111.4211925217	-0.0802782346850674	0.318446331000485	-0.252093451454918	0.800968831525945	0.870737349809214
cp_rps11	10984.217003163	-0.80254578083145	0.436742403164745	-1.83757238824534	0.0661254406350319	0.137096667092204
cp_rps12	44055.8471982727	0.208871802011226	0.287530303124106	0.726434047965621	0.467572724850265	0.604096519870664
cp_rps14	76918.2171828791	-0.235366230775909	0.298905470330219	-0.787426976548424	0.431031960072465	0.569073291459741
cp_rps15	7967.75419594495	-0.0324344417816409	0.392440026856909	-0.0826481489194961	0.934131314905903	0.960142311452273
cp_rps16	72118.0053959004	-0.137881292344571	0.32996398546546	-0.417867701985933	0.676043847976388	0.779306341936984
cp_rps18	16537.6460306636	-0.0395719493472081	0.33870034781927	-0.116834687658259	0.90699105520521	0.941791079364926
cp_rps19	4134.38173906519	-0.495682382683836	0.466368303611999	-1.06285607071664	0.287847227226321	0.424108900310725
cp_rps2	18002.6050736058	0.0822679255309149	0.29314361069312	0.280640350087786	0.778986264316816	0.855144743486973
cp_rps3	28371.5522750878	-0.506416954618887	0.398294768434982	-1.27146273251027	0.203564077441471	0.326591387422418
cp_rps4	24340.6559661554	0.45036030323951	0.348471699712591	1.29238702486014	0.196223147841479	0.31787858385464
cp_rps7	65056.4349936303	0.119996917571174	0.284310906442695	0.422062308732993	0.672979538248326	0.776730799854975
cp_rps8	11955.4687460407	-0.846043261664416	0.446615177791939	-1.89434507319533	0.0581792219444527	0.123929740304117
cp_ycf1	27700.4214321312	0.214580568583503	0.338387418414405	0.634126911659339	0.525998001112275	0.656009354902742
cp_ycf2	36894.9887306826	0.101136212932947	0.328353368987033	0.308010279428383	0.758074510499498	0.84017356164748
cp_ycf3	43236.1553896928	0.233031864517081	0.271226835392295	0.859177021256138	0.390242858948063	0.530100287238353
cp_ycf4	28499.005513625	-0.133505398862175	0.326462603560863	-0.408945457782838	0.68257968815238	0.784057425505256
Gohir.A01G000101	30.2556560802655	-3.32752253091066	0.554472288220215	-6.00124226513029	0.00000000195813569826038	0.0000000242695933661367
Gohir.A01G000201	2.64411787062197	-0.142958369554104	0.734200198910827	-0.194713062957733	0.845617584884326	0.900355012383806
Gohir.A01G000301	64.4046697226587	-0.901125138600936	0.217369990970163	-4.14558207680392	0.0000338951557166161	0.000200487777283693
Gohir.A01G000401	373.198128770596	-1.17057070556025	0.169337012949263	-6.91266891492281	0.00000000000475619132248962	0.0000000000809321362885399
Gohir.A01G000500	111.450610110585	0.733005603731358	0.213681244043277	3.43036941315683	0.000602760025052565	0.00260482096330403
Gohir.A01G000600	241.695303083804	0.14974944308804	0.268163922934277	0.558425016495382	0.576554194129592	0.699986870990855
Gohir.A01G000800	59.8499043131699	-0.416029155289555	1.02921202918087	-0.40422103851688	0.686050184241718	0.786746306799847
Gohir.A01G001000	396.294361089144	-0.323237643473313	0.149226861230669	-2.16608217051262	0.0303049083942518	0.073045237943255
Gohir.A01G001100	587.609165102494	-0.160268331563361	0.119732129063157	-1.33855743497905	0.180714790821449	0.298360217382713
Gohir.A01G001200	24.9447204310801	-0.617068967062872	0.400242351110369	-1.54173831267724	0.123137197748388	0.222281901464434
Gohir.A01G001300	268.83836260239	-0.150381353621478	0.367429686023771	-0.409279269862123	0.682334726818268	0.783879699028321
Gohir.A01G001400	215.911776845035	0.444237793483504	0.177794200971123	2.4986067658959	0.0124682578471384	0.0351124084224718
Gohir.A01G001500	315.915922472183	0.208486992869296	0.226685667004757	0.919718461356981	0.357719902663583	0.497771696080371
Gohir.A01G001700	353.201753538346	0.0823903569925601	0.686285664329669	0.120052568886216	0.904441505099026	0.940103027891926
Gohir.A01G001800	2.36914874838013	0.689852740266765	1.5827444989286	0.435858561336806	0.662939352113586	0.769283825672689
Gohir.A01G001900	62.2417236704578	1.35416121045131	0.446356116890246	3.0338134937765	0.00241483668888433	0.00869928246419305
Gohir.A01G002000	306.607198414058	1.07708108573514	0.291952382291694	3.68923547491046	0.000224928962101948	0.00108990578191844
Gohir.A01G002100	466.0572032963	0.26096979830615	0.140490936840142	1.85755611127495	0.0632320759647276	0.132202286348554
Gohir.A01G002200	13.4803825085211	0.341289522371822	0.404549944350608	0.843627658680479	0.398877503519491	0.538784670351306
Gohir.A01G002300	404.796950576408	0.230621634136593	0.676960676074813	0.340672128067755	0.733350423406612	0.82208388569821
Gohir.A01G002500	575.042127860504	0.241162424583985	0.213344197476497	1.13039129930193	0.258311378713065	0.390737399433811
