response	term	estimate	std.error	statistic	p.value
tetMom	(Intercept)	5.05220359340196	0.0148498201271839	340.219851158564	0
tetMom	DI	0.406987038917631	0.196541736928831	2.07074103077151	0.0383895257092407
tetMom	DNI	1.33086023246194	0.0523940409745087	25.4009846865875	3.41656821953875e-141
tetMom	MI	-0.349309318792666	0.117098497874655	-2.9830384260486	0.00285577586381365
tetMom	MNI	0.436392634722797	0.145817580856389	2.9927299037596	0.00276666301950806
tetMom	PI	2.32825434218226	0.121099758902117	19.2259205409661	5.35929328388689e-82
tetMom	PNI	1.42221368648625	0.0730967202480685	19.4566005377489	6.37724562205151e-84
tetMom	deltaMomDad	0.169779311712342	0.00850134091443546	19.9708861720923	2.71368903557628e-88
tetMom	DI:deltaMomDad	-0.709734065149745	0.159413226854162	-4.45216547682735	8.52427034464602e-06
tetMom	DNI:deltaMomDad	-0.212454056946422	0.0343687396607654	-6.18160744453935	6.40755486267849e-10
tetMom	MI:deltaMomDad	0.0332527618525653	0.0640378305385393	0.51926746382442	0.603577167262404
tetMom	MNI:deltaMomDad	0.15254703879849	0.0946983835080537	1.61087267963256	0.107215517643868
tetMom	PI:deltaMomDad	-0.419191776979326	0.0795270919882677	-5.27105627150516	1.36356767747754e-07
tetMom	PNI:deltaMomDad	-0.357386615107719	0.0522319306151102	-6.8423014600255	7.90724042531959e-12
tetDad	(Intercept)	4.78626070138886	0.0136340641687237	351.051648441589	0
tetDad	DI	0.890402275831446	0.180450849247308	4.93432022927834	8.07592087025896e-07
tetDad	DNI	1.46240133519785	0.0481045366601796	30.4004868715099	1.16117737861272e-200
tetDad	MI	0.00240034505333279	0.107511634512098	0.0223263748544599	0.982187723535642
tetDad	MNI	0.560298793870495	0.133879483879047	4.18509825132503	2.85662676898324e-05
tetDad	PI	2.46718909505676	0.111185311980041	22.1898832779248	2.00196531107549e-108
tetDad	PNI	1.50693454354176	0.0671122859300522	22.4539295996022	5.87160695932559e-111
tetDad	deltaMomDad	-0.439434657486979	0.00780533545557428	-56.2992660582129	0
tetDad	DI:deltaMomDad	-0.697583587958267	0.146362053254386	-4.7661506001547	1.88450585488124e-06
tetDad	DNI:deltaMomDad	-0.408939334653458	0.0315549682029648	-12.9595863327486	2.48581716213563e-38
tetDad	MI:deltaMomDad	-0.287056853654996	0.0587950482437171	-4.88233043818738	1.05250832321927e-06
tetDad	MNI:deltaMomDad	-0.104235105239029	0.086945419295665	-1.19885677800424	0.230590879164676
tetDad	PI:deltaMomDad	-0.553927844887183	0.0730162026228969	-7.58636884676167	3.36248024730148e-14
tetDad	PNI:deltaMomDad	-0.371033974997647	0.0479556982888374	-7.73701537537641	1.04204079234585e-14
