response	term	estimate	std.error	statistic	p.value
tetMom	(Intercept)	-0.472794793281992	0.02641614172975	-17.8979503562221	2.35390807010146e-71
tetMom	DI	0.242824455506087	0.599206972775878	0.405243040449249	0.685301080230222
tetMom	DNI	-0.0889888108372335	0.143991178990413	-0.618015710831553	0.536568569825966
tetMom	MI	-2.14495273920007	0.456408423237121	-4.6996344282754	2.61511107170623e-06
tetMom	MNI	0.380869551398972	0.478720917926032	0.795598306104979	0.426270364972775
tetMom	PI	-1.89717972689614	0.589943457890274	-3.21586704881979	0.00130156415233993
tetMom	PNI	0.520525123849152	0.203260712044901	2.56087425165649	0.0104446208096943
tetMom	dipMom	0.629992936731433	0.00585829993982264	107.538525374736	0
tetMom	dipDad	0.137058407615851	0.00570351509135515	24.0305154664342	1.10261617864133e-126
tetMom	DI:dipMom	0.0733533605839144	0.113865758818343	0.644209122612002	0.519443602289303
tetMom	DNI:dipMom	-0.00508315192793039	0.023767565521159	-0.213869271693188	0.830650114859207
tetMom	MI:dipMom	0.350599877132633	0.0710375640562672	4.93541525234355	8.03077847825695e-07
tetMom	MNI:dipMom	0.0547589688706343	0.0801152578046287	0.683502373594941	0.494293487436189
tetMom	PI:dipMom	0.113419785057651	0.0662482433708594	1.71204215065332	0.0868968038853423
tetMom	PNI:dipMom	-0.0761005044746543	0.0353783991890175	-2.15104431571562	0.0314787894722669
tetMom	DI:dipDad	-0.283168910623434	0.129246830562552	-2.19091570285267	0.0284637543211665
tetMom	DNI:dipDad	0.0860099148985987	0.0240868995572932	3.57081718608139	0.000356294538753872
tetMom	MI:dipDad	0.436131857079673	0.0822058326698754	5.30536390077215	1.13057271972421e-07
tetMom	MNI:dipDad	-0.0593570920028819	0.0894892468073385	-0.663287424137918	0.507150386489512
tetMom	PI:dipDad	0.38369094371956	0.0811130044152295	4.73032587666695	2.24938847781107e-06
tetMom	PNI:dipDad	-0.00373285643104223	0.0344711751686389	-0.108289213024519	0.913766832840825
tetMom	dipMom:dipDad	0.0165456663987912	0.000779988960871774	21.2126930364483	2.63884306071231e-99
tetMom	DI:dipMom:dipDad	0.0222430397533288	0.0156345570526604	1.4226843573764	0.154835628198646
tetMom	DNI:dipMom:dipDad	-0.0064466861750405	0.00245660795153263	-2.6242226282051	0.00868806308537502
tetMom	MI:dipMom:dipDad	-0.0657418199680782	0.011264928166097	-5.8359732968325	5.38970943607862e-09
tetMom	MNI:dipMom:dipDad	-0.00596546285927505	0.0121440379309049	-0.491225644486318	0.623269610955997
tetMom	PI:dipMom:dipDad	-0.0284056509104985	0.00682468808090514	-4.16219035562591	3.15880984990886e-05
tetMom	PNI:dipMom:dipDad	0.00409681169298192	0.00358250532656866	1.14356053083831	0.252812915745675
tetDad	(Intercept)	-0.351096395899513	0.0259494304306663	-13.5300232056191	1.2896089484294e-41
tetDad	DI	-2.33231892455212	0.588620390240651	-3.96234816737928	7.43474031520252e-05
tetDad	DNI	-0.148967337099277	0.141447192404835	-1.05316574027796	0.292271523471152
tetDad	MI	-1.97595612017748	0.448344756320849	-4.40722478030596	1.04980964031002e-05
tetDad	MNI	-0.671052529671914	0.470263041534031	-1.4269727161269	0.153595717501586
tetDad	PI	-2.81089093314816	0.579520539947348	-4.85037326442916	1.23701057165861e-06
tetDad	PNI	0.893525806342278	0.199669571751149	4.47502240078869	7.66179366088615e-06
tetDad	dipMom	0.213135989326241	0.00575479751303723	37.0362273986863	3.73447668135338e-295
tetDad	dipDad	0.573597869246207	0.00560274734999223	102.377964490404	0
tetDad	DI:dipMom	0.416317135593922	0.111854017786555	3.72196854285877	0.000197951635678036
tetDad	DNI:dipMom	0.0254058968861298	0.0233476483548324	1.08815656720611	0.276532679572429
tetDad	MI:dipMom	0.0547734186195945	0.0697824968271607	0.784916291477201	0.432507389114332
tetDad	MNI:dipMom	-0.0993930267395194	0.0786998090071113	-1.26293860167486	0.206618751833049
tetDad	PI:dipMom	0.255410325885339	0.0650777922110366	3.92469254422592	8.69886482914077e-05
tetDad	PNI:dipMom	0.0212844525790897	0.034753345810143	0.612443265041769	0.540248073811556
tetDad	DI:dipDad	0.0587336603121258	0.12696334204968	0.462603294493806	0.6436513124035
tetDad	DNI:dipDad	0.0456369693331992	0.0236613405071377	1.92875671263985	0.053768277484592
tetDad	MI:dipDad	0.460009769929499	0.0807534483152591	5.69647215724627	1.23185158838202e-08
tetDad	MNI:dipDad	0.293267722564001	0.0879081815988474	3.33606858008135	0.000850510357599691
tetDad	PI:dipDad	0.408599005980798	0.0796799277740415	5.12800422133305	2.94219622595162e-07
tetDad	PNI:dipDad	-0.177610873347703	0.0338621503114706	-5.24511502411996	1.56993850786008e-07
tetDad	dipMom:dipDad	0.0179720654939011	0.000766208384399872	23.4558455112411	7.84374880880627e-121
tetDad	DI:dipMom:dipDad	-0.0252411330400588	0.0153583310804009	-1.64348150250971	0.100291362583837
tetDad	DNI:dipMom:dipDad	-0.00564152497203818	0.00241320544786163	-2.33777235047982	0.0194040597622381
tetDad	MI:dipMom:dipDad	-0.0317896916867804	0.0110659032928861	-2.87276066357971	0.00407120423605565
tetDad	MNI:dipMom:dipDad	-0.0115666549777621	0.0119294812489777	-0.969585746132371	0.332258997978837
tetDad	PI:dipMom:dipDad	-0.0367368233093461	0.00670411184109442	-5.47974499532648	4.28554134984496e-08
tetDad	PNI:dipMom:dipDad	0.00644232586606999	0.00351921085563333	1.83061661558514	0.0671653681513834
