gene	Targeting	plantID	dipDelta	tetDelta
AUR62006155_AUR62019335	Not-organelle-targeted	Plant4	1.24877429662337	-0.0127089718778297
AUR62006155_AUR62019335	Not-organelle-targeted	Plant5	1.54212083811234	0.96915751985822
AUR62006158_AUR62019331	Not-organelle-targeted	Plant2	-1.31692311319837	-0.41533887441151
AUR62006158_AUR62019331	Not-organelle-targeted	Plant3	-2.00500797418061	-0.34795116806772
AUR62006158_AUR62019331	Not-organelle-targeted	Plant4	-1.07759893390347	-0.45085022923249
AUR62006158_AUR62019331	Not-organelle-targeted	Plant5	-1.35913376258514	-0.375942744868819
AUR62006180_AUR62028527	itochondria-targeted_Interacting	Plant2	-0.316186361088909	-0.31727590520333
AUR62006180_AUR62028527	itochondria-targeted_Interacting	Plant3	-0.47155745538551	-0.1257874313068
AUR62006180_AUR62028527	itochondria-targeted_Interacting	Plant4	-0.502514194263621	-0.3262080028125
AUR62006180_AUR62028527	itochondria-targeted_Interacting	Plant5	-0.361841981112041	-0.405945385028081
AUR62006175_AUR62028533	Dual-targeted_Non-interacting	Plant2	1.08526296391122	0.585897473067909
AUR62006175_AUR62028533	Dual-targeted_Non-interacting	Plant3	0.67007223822176	0.34536788565944
AUR62006175_AUR62028533	Dual-targeted_Non-interacting	Plant4	0.0183958949338194	0.758581443171829
AUR62006175_AUR62028533	Dual-targeted_Non-interacting	Plant5	0.054406800442619	0.648840079289521
AUR62006179_AUR62028528	Not-organelle-targeted	Plant2	1.94836474923532	0.73344129648062
AUR62006179_AUR62028528	Not-organelle-targeted	Plant3	1.98867827971536	0.80415528696243
AUR62006179_AUR62028528	Not-organelle-targeted	Plant4	1.96086994891403	0.802130233100249
AUR62006179_AUR62028528	Not-organelle-targeted	Plant5	1.74666477757447	0.72255676921872
AUR62006185_AUR62028519	Plastid-targeted_Non-interacting	Plant2	-2.17128032156531	-5.0445825249635
AUR62006185_AUR62028519	Plastid-targeted_Non-interacting	Plant3	-2.5051587356875	-6.49157516619168
AUR62006185_AUR62028519	Plastid-targeted_Non-interacting	Plant4	-2.83710972656145	-6.10492124413754
AUR62006185_AUR62028519	Plastid-targeted_Non-interacting	Plant5	-2.88366355526647	-5.61860310890491
AUR62006187_AUR62028521	Not-organelle-targeted	Plant2	0.69951307285096	0.85377063519482
AUR62006187_AUR62028521	Not-organelle-targeted	Plant3	0.19552981389254	0.29876228647896
AUR62006187_AUR62028521	Not-organelle-targeted	Plant4	0.299734083847399	0.528298899287771
AUR62006187_AUR62028521	Not-organelle-targeted	Plant5	0.553376283970611	0.404532770239641
AUR62006182_AUR62028517	Not-organelle-targeted	Plant2	0.64465471727695	-0.52782884641996
AUR62006182_AUR62028517	Not-organelle-targeted	Plant3	0.18648599929784	-0.13693901949223
AUR62006182_AUR62028517	Not-organelle-targeted	Plant4	0.20339627415542	-0.34911537060861
AUR62006182_AUR62028517	Not-organelle-targeted	Plant5	0.424450799660359	-0.0187986379763894
AUR62006190_AUR62028515	Not-organelle-targeted	Plant2	1.83148202625672	-0.472801573681281
AUR62006190_AUR62028515	Not-organelle-targeted	Plant3	1.97017316565965	-0.261931020499699
AUR62006190_AUR62028515	Not-organelle-targeted	Plant4	1.49264993153384	-0.590574362389971
AUR62006190_AUR62028515	Not-organelle-targeted	Plant5	2.7312196917035	-0.942598963476771
AUR62006186_AUR62028520	Not-organelle-targeted	Plant2	-1.66017259544113	-0.5848637578848
AUR62006186_AUR62028520	Not-organelle-targeted	Plant3	-0.85991125161426	-0.536527282506
AUR62006186_AUR62028520	Not-organelle-targeted	Plant4	-0.85880281672456	-0.86743526481742
AUR62006186_AUR62028520	Not-organelle-targeted	Plant5	0.0832437086645701	-0.96421450658631
AUR62006183_AUR62028518	Dual-targeted_Non-interacting	Plant2	1.10952080407164	0.774424412928609
AUR62006183_AUR62028518	Dual-targeted_Non-interacting	Plant3	1.19907385704011	0.58083385850427
AUR62006183_AUR62028518	Dual-targeted_Non-interacting	Plant4	1.14423335959131	0.76887567016668
AUR62006183_AUR62028518	Dual-targeted_Non-interacting	Plant5	1.2491522326203	0.997337894568821
AUR62006181_AUR62028526	Dual-targeted_Non-interacting	Plant2	-1.52651680574715	-1.31983201585232
AUR62006181_AUR62028526	Dual-targeted_Non-interacting	Plant3	-1.90331709438731	-1.01832416915877
AUR62006181_AUR62028526	Dual-targeted_Non-interacting	Plant4	-1.19925619654644	-0.94211405966979
AUR62006181_AUR62028526	Dual-targeted_Non-interacting	Plant5	-1.63021439519206	-0.79246803939293
AUR62006192_AUR62037030	Not-organelle-targeted	Plant2	1.11640560227204	1.02855042912342
AUR62006192_AUR62037030	Not-organelle-targeted	Plant3	1.23324484730552	1.01291921794387
AUR62006192_AUR62037030	Not-organelle-targeted	Plant4	1.1237289653346	0.92931227391283
AUR62006192_AUR62037030	Not-organelle-targeted	Plant5	1.062579360137	1.03622257993392
AUR62006193_AUR62037029	Not-organelle-targeted	Plant2	-0.304004069133939	-0.0585730080627398
AUR62006193_AUR62037029	Not-organelle-targeted	Plant3	-0.0538851239904501	0.48159466464498
AUR62006193_AUR62037029	Not-organelle-targeted	Plant4	0.11959972625576	0.44461611446657
AUR62006193_AUR62037029	Not-organelle-targeted	Plant5	-0.2347097751305	0.132003636382731
AUR62006203_AUR62030412	Not-organelle-targeted	Plant2	1.40294692877069	1.22692401651068
AUR62006203_AUR62030412	Not-organelle-targeted	Plant3	1.82139960598118	1.74059971270105
AUR62006203_AUR62030412	Not-organelle-targeted	Plant4	1.55891549233432	1.07566962017723
AUR62006203_AUR62030412	Not-organelle-targeted	Plant5	2.36489882640623	1.07780095832993
AUR62006207_AUR62037011	Dual-targeted_Non-interacting	Plant2	0.61069303394008	-0.3340606797137
AUR62006207_AUR62037011	Dual-targeted_Non-interacting	Plant3	0.39908654330159	-0.20572831479351
AUR62006207_AUR62037011	Dual-targeted_Non-interacting	Plant4	0.54626075636696	-0.33116901757627
AUR62006207_AUR62037011	Dual-targeted_Non-interacting	Plant5	1.0977049730022	-0.25490482576353
AUR62006213_AUR62037006	itochondria-targeted_Non-interacting	Plant2	0.0586277012542595	0.10655791014425
AUR62006213_AUR62037006	itochondria-targeted_Non-interacting	Plant3	0.0823826512789898	-0.0220840921443397
AUR62006213_AUR62037006	itochondria-targeted_Non-interacting	Plant4	0.84000407046006	0.0325434906368898
AUR62006213_AUR62037006	itochondria-targeted_Non-interacting	Plant5	-0.10943905297252	0.99073378972606
AUR62006216_AUR62037002	Plastid-targeted_Non-interacting	Plant2	2.84049303283513	1.07593090879088
AUR62006216_AUR62037002	Plastid-targeted_Non-interacting	Plant3	2.40058905139286	1.24360066396652
AUR62006216_AUR62037002	Plastid-targeted_Non-interacting	Plant4	1.85137464503185	1.03409376782637
AUR62006216_AUR62037002	Plastid-targeted_Non-interacting	Plant5	1.72229585380787	1.17299772962518
AUR62006222_AUR62036996	Not-organelle-targeted	Plant2	-1.31782210600595	-1.46598254902215
AUR62006222_AUR62036996	Not-organelle-targeted	Plant3	1.28287098060784	-0.670734688394877
AUR62006222_AUR62036996	Not-organelle-targeted	Plant4	-0.0662618582330948	-0.835739854291939
AUR62006222_AUR62036996	Not-organelle-targeted	Plant5	1.25689035232312	-0.541264084860425
AUR62006220_AUR62036998	Dual-targeted_Non-interacting	Plant2	1.13217567995895	-0.16580762544273
AUR62006220_AUR62036998	Dual-targeted_Non-interacting	Plant3	0.619145980195679	-0.137162701556539
AUR62006220_AUR62036998	Dual-targeted_Non-interacting	Plant4	0.194029964319951	-0.190651153832809
AUR62006220_AUR62036998	Dual-targeted_Non-interacting	Plant5	0.25931918861059	-0.19327422491339
AUR62006224_AUR62036989	Not-organelle-targeted	Plant2	0.661216598291031	0.4182243723335
AUR62006224_AUR62036989	Not-organelle-targeted	Plant3	0.826981435137831	1.01549243909242
AUR62006224_AUR62036989	Not-organelle-targeted	Plant4	0.98141730915364	0.50930725256227
AUR62006224_AUR62036989	Not-organelle-targeted	Plant5	1.48343764682155	0.80190996764206
AUR62006227_AUR62036983	Not-organelle-targeted	Plant2	0.89877484380176	1.17951400348546
AUR62006227_AUR62036983	Not-organelle-targeted	Plant3	0.87305135144175	1.2745577915361
AUR62006227_AUR62036983	Not-organelle-targeted	Plant4	1.37505875757368	1.14640161281775
AUR62006227_AUR62036983	Not-organelle-targeted	Plant5	1.48522038041459	0.88455289159949
AUR62006228_AUR62036982	Not-organelle-targeted	Plant2	6.29815938506849	4.93564736662661
AUR62006228_AUR62036982	Not-organelle-targeted	Plant3	5.14861983831554	5.82466811753591
AUR62006228_AUR62036982	Not-organelle-targeted	Plant4	5.9616431461488	4.17417896619156
AUR62006228_AUR62036982	Not-organelle-targeted	Plant5	6.6779583138539	5.01077878936601
AUR62006244_AUR62028482	Dual-targeted_Non-interacting	Plant2	0.96843358845371	0.835707495391349
AUR62006244_AUR62028482	Dual-targeted_Non-interacting	Plant3	0.466394648812491	0.92631555662616
AUR62006244_AUR62028482	Dual-targeted_Non-interacting	Plant4	0.90848546468979	1.12904984910734
AUR62006244_AUR62028482	Dual-targeted_Non-interacting	Plant5	0.850828475517801	1.04973320099093
AUR62006242_AUR62028480	Dual-targeted_Non-interacting	Plant2	0.447214983673979	0.51255898607287
AUR62006242_AUR62028480	Dual-targeted_Non-interacting	Plant3	-0.0812455850285998	0.12746960192212
AUR62006242_AUR62028480	Dual-targeted_Non-interacting	Plant4	0.62559417367025	0.23392192877648
AUR62006242_AUR62028480	Dual-targeted_Non-interacting	Plant5	1.10956674121144	0.90590212666957
AUR62006247_AUR62028488	Not-organelle-targeted	Plant2	0.9181963411613	-0.19976361303575
AUR62006247_AUR62028488	Not-organelle-targeted	Plant3	1.95330856436408	0.12612599290267
AUR62006247_AUR62028488	Not-organelle-targeted	Plant4	2.54374272545307	0.125768470692639
AUR62006247_AUR62028488	Not-organelle-targeted	Plant5	2.29160622604842	-0.10239892383891
AUR62006253_AUR62028504	Not-organelle-targeted	Plant2	0.84691332885644	-0.27086682273509
AUR62006253_AUR62028504	Not-organelle-targeted	Plant3	1.38209473595685	0.3601431572114
AUR62006253_AUR62028504	Not-organelle-targeted	Plant4	1.23621764149849	-0.19481876997843
AUR62006253_AUR62028504	Not-organelle-targeted	Plant5	1.71701002131689	-0.2372167046004
AUR62006262_AUR62028512	Not-organelle-targeted	Plant2	1.75519714896385	-0.0861241943645297
AUR62006262_AUR62028512	Not-organelle-targeted	Plant3	1.45701234193347	-0.2149447555101
AUR62006262_AUR62028512	Not-organelle-targeted	Plant4	1.41673948321432	0.18767776855229
AUR62006262_AUR62028512	Not-organelle-targeted	Plant5	1.41508311713746	-0.14221211399749
AUR62006270_AUR62037040	Dual-targeted_Non-interacting	Plant2	0.9581023231442	0.24416455245222
AUR62006270_AUR62037040	Dual-targeted_Non-interacting	Plant3	0.3954556207037	0.202305253832899
AUR62006270_AUR62037040	Dual-targeted_Non-interacting	Plant4	-0.6214666008671	0.33586835483494
AUR62006270_AUR62037040	Dual-targeted_Non-interacting	Plant5	-0.4180728870913	0.19779437704457
AUR62006267_AUR62037037	Not-organelle-targeted	Plant2	0.99211271463931	0.54133292772315
AUR62006267_AUR62037037	Not-organelle-targeted	Plant3	1.05579721999953	-2.77877857938331
AUR62006267_AUR62037037	Not-organelle-targeted	Plant4	1.2544602942833	-3.19496522134148
AUR62006267_AUR62037037	Not-organelle-targeted	Plant5	0.49511231843404	-1.50942148210675
AUR62006268_AUR62037038	Not-organelle-targeted	Plant2	-0.168855663577	-0.78432185208666
AUR62006268_AUR62037038	Not-organelle-targeted	Plant3	-0.0757341819783202	-2.60563461800784
AUR62006268_AUR62037038	Not-organelle-targeted	Plant4	-0.65373868001873	-3.87979940151214
AUR62006268_AUR62037038	Not-organelle-targeted	Plant5	-0.155599687287951	-1.52687177341409
AUR62006269_AUR62037039	Plastid-targeted_Interacting	Plant2	0.87519267954308	0.65900757692185
AUR62006269_AUR62037039	Plastid-targeted_Interacting	Plant3	0.74195948802137	2.06413940524761
AUR62006269_AUR62037039	Plastid-targeted_Interacting	Plant4	1.01151676118078	0.52655677065218
AUR62006269_AUR62037039	Plastid-targeted_Interacting	Plant5	0.24359289149174	0.56748586204712
AUR62006266_AUR62037035	Not-organelle-targeted	Plant2	1.14410200352218	-1.39850677531329
AUR62006266_AUR62037035	Not-organelle-targeted	Plant3	0.7850449602467	-1.15941415028553
AUR62006266_AUR62037035	Not-organelle-targeted	Plant4	0.74942515214463	-0.28570916254302
AUR62006266_AUR62037035	Not-organelle-targeted	Plant5	1.48195370852826	-1.24889339821477
AUR62006271_AUR62037041	Not-organelle-targeted	Plant2	1.20630198887994	0.56653607688597
AUR62006271_AUR62037041	Not-organelle-targeted	Plant3	2.41627398945028	0.01733517685622
AUR62006271_AUR62037041	Not-organelle-targeted	Plant4	2.80467570041296	3.21595917661587
AUR62006271_AUR62037041	Not-organelle-targeted	Plant5	3.77788546541621	0.08187758603559
AUR62006273_AUR62037044	Not-organelle-targeted	Plant2	-0.280873830715159	-0.61609117620476
AUR62006273_AUR62037044	Not-organelle-targeted	Plant3	-0.91530381757905	-0.89000273862674
AUR62006273_AUR62037044	Not-organelle-targeted	Plant4	-1.55975301450367	-0.57544362969611
AUR62006273_AUR62037044	Not-organelle-targeted	Plant5	-0.72166283568024	-0.24765912751547
AUR62006278_AUR62037048	Not-organelle-targeted	Plant2	-0.81607903352558	-0.243874456677323
AUR62006278_AUR62037048	Not-organelle-targeted	Plant3	3.92092563661503	0.65457638179825
AUR62006278_AUR62037048	Not-organelle-targeted	Plant4	0.46270735541586	0.165034257820869
AUR62006278_AUR62037048	Not-organelle-targeted	Plant5	2.82274775338739	-2.64580947853544
AUR62006282_AUR62026332	Not-organelle-targeted	Plant2	2.44603302826917	1.59441787560321
AUR62006282_AUR62026332	Not-organelle-targeted	Plant3	5.29234287919276	1.38864223119757
AUR62006282_AUR62026332	Not-organelle-targeted	Plant4	3.86978336110211	1.84767579142251
AUR62006282_AUR62026332	Not-organelle-targeted	Plant5	4.03610528697736	2.23134359720117
AUR62006298_AUR62026343	Not-organelle-targeted	Plant2	-0.0764129477436502	0.11804551383843
AUR62006298_AUR62026343	Not-organelle-targeted	Plant3	-0.37907302696533	-0.0202902694681999
AUR62006298_AUR62026343	Not-organelle-targeted	Plant4	0.10421308114538	0.51144358791402
AUR62006298_AUR62026343	Not-organelle-targeted	Plant5	0.628487094094	0.27974596042718
AUR62006293_AUR62026342	Not-organelle-targeted	Plant2	0.57683673523282	-4.04298020834027
AUR62006293_AUR62026342	Not-organelle-targeted	Plant3	1.96470905229785	-3.4904882266295
AUR62006293_AUR62026342	Not-organelle-targeted	Plant4	2.38791452175941	-3.93449214916517
AUR62006293_AUR62026342	Not-organelle-targeted	Plant5	0.54105170916561	-3.85063113324502
AUR62006318_AUR62026359	Plastid-targeted_Non-interacting	Plant2	1.2351189623079	0.37911256862217
AUR62006318_AUR62026359	Plastid-targeted_Non-interacting	Plant3	1.40766169003966	0.69962588425707
AUR62006318_AUR62026359	Plastid-targeted_Non-interacting	Plant4	2.14006475624883	0.987853165436951
AUR62006318_AUR62026359	Plastid-targeted_Non-interacting	Plant5	1.8875270776981	0.57658731205793
AUR62006325_AUR62026364	Dual-targeted_Non-interacting	Plant2	-0.83612770575824	-0.23256086357401
AUR62006325_AUR62026364	Dual-targeted_Non-interacting	Plant3	-0.65308990495603	-0.19346324831182
AUR62006325_AUR62026364	Dual-targeted_Non-interacting	Plant4	-0.68251828215636	-0.24609717187069
AUR62006325_AUR62026364	Dual-targeted_Non-interacting	Plant5	-0.68829203377676	0.00982954417284976
AUR62006331_AUR62026369	Dual-targeted_Non-interacting	Plant2	0.648906984027449	-2.91269209471444
AUR62006331_AUR62026369	Dual-targeted_Non-interacting	Plant3	0.549892657848449	-2.99955884081482
AUR62006331_AUR62026369	Dual-targeted_Non-interacting	Plant4	2.88969112223948	-2.93025072545724
AUR62006331_AUR62026369	Dual-targeted_Non-interacting	Plant5	1.19835689218595	-2.25688220602321
AUR62006332_AUR62026370	Not-organelle-targeted	Plant2	1.43793554281634	0.6850084759105
AUR62006332_AUR62026370	Not-organelle-targeted	Plant3	1.50514792158614	1.33591206645341
AUR62006332_AUR62026370	Not-organelle-targeted	Plant4	1.8473792451468	0.676077852358
AUR62006332_AUR62026370	Not-organelle-targeted	Plant5	1.89946998190071	0.00694491849754009
AUR62006334_AUR62026371	Not-organelle-targeted	Plant2	1.99327418274432	-0.7490071204109
AUR62006334_AUR62026371	Not-organelle-targeted	Plant3	0.29031352327456	0.125791906886549
AUR62006334_AUR62026371	Not-organelle-targeted	Plant4	-2.20193436242351	-1.94117542309191
AUR62006334_AUR62026371	Not-organelle-targeted	Plant5	0.0510310929958	-0.955825448588389
AUR62006354_AUR62029684	Not-organelle-targeted	Plant2	-0.2132835111119	0.764402192008891
AUR62006354_AUR62029684	Not-organelle-targeted	Plant3	-0.535156500988061	1.15705694069705
AUR62006354_AUR62029684	Not-organelle-targeted	Plant4	0.204857250046599	0.73597448477171
AUR62006354_AUR62029684	Not-organelle-targeted	Plant5	0.00808142104059861	0.725359488167751
AUR62006356_AUR62029685	Not-organelle-targeted	Plant2	1.75367463607439	-2.09012736817192
AUR62006356_AUR62029685	Not-organelle-targeted	Plant3	0.29801164971151	-1.18188537051044
AUR62006356_AUR62029685	Not-organelle-targeted	Plant4	0.0746787663334798	-1.02960357298078
AUR62006356_AUR62029685	Not-organelle-targeted	Plant5	-0.56772375008101	-1.42504417693568
AUR62006360_AUR62029688	Plastid-targeted_Non-interacting	Plant2	4.61936971910466	0.80468286797165
AUR62006360_AUR62029688	Plastid-targeted_Non-interacting	Plant3	4.98459470278898	0.587811344693989
AUR62006360_AUR62029688	Plastid-targeted_Non-interacting	Plant4	5.52962323598502	0.53919428463538
AUR62006360_AUR62029688	Plastid-targeted_Non-interacting	Plant5	4.74397028694163	0.40486075357495
AUR62006366_AUR62029699	Not-organelle-targeted	Plant2	-3.54751516072623	2.30883064593008
AUR62006366_AUR62029699	Not-organelle-targeted	Plant3	-0.325016673345376	2.24388739279989
AUR62006366_AUR62029699	Not-organelle-targeted	Plant4	-2.61264038666939	2.57805112922695
AUR62006366_AUR62029699	Not-organelle-targeted	Plant5	-3.21225298749161	0.780033314127451
AUR62006371_AUR62029704	Not-organelle-targeted	Plant2	0.607769292752259	0.0620497122266297
AUR62006371_AUR62029704	Not-organelle-targeted	Plant3	0.65294888091021	0.33121115161578
AUR62006371_AUR62029704	Not-organelle-targeted	Plant4	1.15996030419386	0.0479123953726699
AUR62006371_AUR62029704	Not-organelle-targeted	Plant5	1.09987144794867	-0.32143996689121
AUR62006389_AUR62029729	Not-organelle-targeted	Plant2	2.28017636467536	0.70138836942582
AUR62006389_AUR62029729	Not-organelle-targeted	Plant3	1.08303218038351	0.97683653194093
AUR62006389_AUR62029729	Not-organelle-targeted	Plant4	2.38732288938109	1.14544535390619
AUR62006389_AUR62029729	Not-organelle-targeted	Plant5	2.66874868010064	1.16838411114867
AUR62006391_AUR62029732	Not-organelle-targeted	Plant2	0.892880752030891	-0.28664505639482
AUR62006391_AUR62029732	Not-organelle-targeted	Plant3	0.42469708531166	-0.30162860251041
AUR62006391_AUR62029732	Not-organelle-targeted	Plant4	1.66621596438888	-0.16353564797084
AUR62006391_AUR62029732	Not-organelle-targeted	Plant5	2.22732952402013	-0.51942905734687
AUR62006387_AUR62029727	Not-organelle-targeted	Plant2	0.350374420974099	1.24312327301331
AUR62006387_AUR62029727	Not-organelle-targeted	Plant3	1.79929313437932	-0.180563204940143
AUR62006387_AUR62029727	Not-organelle-targeted	Plant4	-0.0870259166029501	0.95010181455674
AUR62006387_AUR62029727	Not-organelle-targeted	Plant5	0.11028935484196	1.5362150172501
AUR62006390_AUR62029730	Not-organelle-targeted	Plant2	0.09102408147392	-0.59048950201605
AUR62006390_AUR62029730	Not-organelle-targeted	Plant3	0.16598959708954	-0.660393799814619
AUR62006390_AUR62029730	Not-organelle-targeted	Plant4	-0.523935603093751	-0.6645360707865
AUR62006390_AUR62029730	Not-organelle-targeted	Plant5	-0.11363650814233	-0.718353880918531
AUR62006407_AUR62029755	Not-organelle-targeted	Plant2	0.91738904904319	1.04172129180475
AUR62006407_AUR62029755	Not-organelle-targeted	Plant3	1.21296089518799	1.04654248679918
AUR62006407_AUR62029755	Not-organelle-targeted	Plant4	1.24602891284665	1.19901347604863
AUR62006407_AUR62029755	Not-organelle-targeted	Plant5	0.97534955595823	1.3130972366766
AUR62006416_AUR62029764	Dual-targeted_Non-interacting	Plant2	2.08625551731182	0.75909092239482
AUR62006416_AUR62029764	Dual-targeted_Non-interacting	Plant3	1.68961964172876	-0.0282102957831798
AUR62006416_AUR62029764	Dual-targeted_Non-interacting	Plant4	1.26727417189484	0.267713185151139
AUR62006416_AUR62029764	Dual-targeted_Non-interacting	Plant5	0.79801038844855	0.57046125233661
AUR62006423_AUR62029772	Not-organelle-targeted	Plant2	-1.02198978480248	-0.30945373335952
AUR62006423_AUR62029772	Not-organelle-targeted	Plant3	-0.630602116085719	0.14749948516426
AUR62006423_AUR62029772	Not-organelle-targeted	Plant4	0.0543447718758303	-0.55906846036592
AUR62006423_AUR62029772	Not-organelle-targeted	Plant5	0.0931712865979	-0.41193399454305
AUR62006418_AUR62029766	Not-organelle-targeted	Plant2	1.59581020945764	1.75946630192811
AUR62006418_AUR62029766	Not-organelle-targeted	Plant3	1.7565644644159	1.40859438792939
AUR62006418_AUR62029766	Not-organelle-targeted	Plant4	2.04211368224971	1.92383502881148
AUR62006418_AUR62029766	Not-organelle-targeted	Plant5	1.70417029950504	1.57136333980116
AUR62006421_AUR62029770	Dual-targeted_Non-interacting	Plant2	-0.62277266983823	-0.398488784141549
AUR62006421_AUR62029770	Dual-targeted_Non-interacting	Plant3	-0.49580825555144	-0.5565864915016
AUR62006421_AUR62029770	Dual-targeted_Non-interacting	Plant4	0.13176015818119	-0.4333184455348
AUR62006421_AUR62029770	Dual-targeted_Non-interacting	Plant5	-0.235650362062501	-0.332924376843819
AUR62006424_AUR62029773	Not-organelle-targeted	Plant2	0.30901215916212	-3.4410288796768
AUR62006424_AUR62029773	Not-organelle-targeted	Plant3	-0.43272657487986	-3.55823278721701
AUR62006424_AUR62029773	Not-organelle-targeted	Plant4	-0.39744176568277	-1.52145142824794
AUR62006424_AUR62029773	Not-organelle-targeted	Plant5	-0.6598844325671	-0.95141270695201
AUR62006417_AUR62029765	Not-organelle-targeted	Plant2	0.30749077937545	-1.09397109827795
AUR62006417_AUR62029765	Not-organelle-targeted	Plant3	0.41706764085505	0.48003219228345
AUR62006417_AUR62029765	Not-organelle-targeted	Plant4	0.4280778878003	-0.38713280953076
AUR62006417_AUR62029765	Not-organelle-targeted	Plant5	1.38111490142035	-0.0805564197519004
AUR62006425_AUR62029774	Not-organelle-targeted	Plant2	0.88777869267928	0.0444959659459503
AUR62006425_AUR62029774	Not-organelle-targeted	Plant3	0.989308480529351	-0.0220170768675594
AUR62006425_AUR62029774	Not-organelle-targeted	Plant4	1.34002965567263	-0.0723504231004304
AUR62006425_AUR62029774	Not-organelle-targeted	Plant5	1.30311012623304	0.0919580751280105
AUR62006428_AUR62029779	Not-organelle-targeted	Plant2	0.18591816908379	0.39916212611298
AUR62006428_AUR62029779	Not-organelle-targeted	Plant3	-0.348962584793361	0.49104739947954
AUR62006428_AUR62029779	Not-organelle-targeted	Plant4	0.295003106456771	0.0703630337072205
AUR62006428_AUR62029779	Not-organelle-targeted	Plant5	0.0607236689122388	0.42143410407135
AUR62006427_AUR62029778	Not-organelle-targeted	Plant2	-4.22831115348741	-0.48070501944902
AUR62006427_AUR62029778	Not-organelle-targeted	Plant3	-2.60877003283503	-1.38001174068798
AUR62006427_AUR62029778	Not-organelle-targeted	Plant4	-2.76446320408326	-0.57949297371052
AUR62006427_AUR62029778	Not-organelle-targeted	Plant5	-2.50100896279081	-0.61738275405939
AUR62006435_AUR62029790	Not-organelle-targeted	Plant2	0.2011505560241	-0.276470699107489
AUR62006435_AUR62029790	Not-organelle-targeted	Plant3	0.35466558777413	-0.311981581748229
AUR62006435_AUR62029790	Not-organelle-targeted	Plant4	-0.695162155460809	-0.191002390966569
AUR62006435_AUR62029790	Not-organelle-targeted	Plant5	-1.28893460107536	-0.25303439747165
AUR62006437_AUR62029792	Not-organelle-targeted	Plant2	1.1245572138637	-0.24379429882764
AUR62006437_AUR62029792	Not-organelle-targeted	Plant3	1.75453365541643	-0.50357347086684
AUR62006437_AUR62029792	Not-organelle-targeted	Plant4	1.0167910760365	-0.40341459905528
AUR62006437_AUR62029792	Not-organelle-targeted	Plant5	1.61933412355498	-0.69035163091704
AUR62006436_AUR62029791	Not-organelle-targeted	Plant2	0.37163413927636	-0.166824870011119
AUR62006436_AUR62029791	Not-organelle-targeted	Plant3	0.80163679117124	-1.04102661831075
AUR62006436_AUR62029791	Not-organelle-targeted	Plant4	0.677115684202819	-0.41053963842528
AUR62006436_AUR62029791	Not-organelle-targeted	Plant5	0.838413974098359	-0.60786422231303
AUR62006438_AUR62029793	Not-organelle-targeted	Plant2	1.17151149511828	0.08096123613623
AUR62006438_AUR62029793	Not-organelle-targeted	Plant3	1.08972366506158	0.39518908163273
AUR62006438_AUR62029793	Not-organelle-targeted	Plant4	0.19996304034344	0.40476202898421
AUR62006438_AUR62029793	Not-organelle-targeted	Plant5	0.05700936735286	0.126680481829321
AUR62006434_AUR62029789	Not-organelle-targeted	Plant2	-0.148906328354339	-0.97004799614351
AUR62006434_AUR62029789	Not-organelle-targeted	Plant3	-0.0374360952525397	-1.54569302277228
AUR62006434_AUR62029789	Not-organelle-targeted	Plant4	0.31408095921862	-1.25920565633285
AUR62006434_AUR62029789	Not-organelle-targeted	Plant5	0.1918007243005	-0.99470570986744
AUR62006446_AUR62029799	Not-organelle-targeted	Plant2	0.93022096555769	0.50349267700853
AUR62006446_AUR62029799	Not-organelle-targeted	Plant3	1.02850583536113	1.17614800952999
AUR62006446_AUR62029799	Not-organelle-targeted	Plant4	1.39785768163246	0.95320241441265
AUR62006446_AUR62029799	Not-organelle-targeted	Plant5	1.4401611390924	0.60889544850449
AUR62006448_AUR62029801	Not-organelle-targeted	Plant2	0.420353554487281	0.36788161977393
AUR62006448_AUR62029801	Not-organelle-targeted	Plant3	0.92970247087865	0.949439796554411
AUR62006448_AUR62029801	Not-organelle-targeted	Plant4	1.17177271562827	-0.116243981699101
AUR62006448_AUR62029801	Not-organelle-targeted	Plant5	0.86378766421498	0.305251105240631
AUR62006452_AUR62029804	Not-organelle-targeted	Plant2	0.873486212139301	0.87392107058814
AUR62006452_AUR62029804	Not-organelle-targeted	Plant3	0.85908779546708	0.466871817939809
AUR62006452_AUR62029804	Not-organelle-targeted	Plant4	1.58217011001244	0.502878792101281
AUR62006452_AUR62029804	Not-organelle-targeted	Plant5	0.979738569248489	0.32458508965858
AUR62006449_AUR62029802	Not-organelle-targeted	Plant2	1.31389821851736	0.58016458691576
AUR62006449_AUR62029802	Not-organelle-targeted	Plant3	1.27306967836739	0.17081073371622
AUR62006449_AUR62029802	Not-organelle-targeted	Plant4	0.977345775104761	1.10947472011697
AUR62006449_AUR62029802	Not-organelle-targeted	Plant5	1.01214875198649	0.63712765973473
AUR62006443_AUR62029796	Not-organelle-targeted	Plant2	-0.479297952012409	-1.85463870679452
AUR62006443_AUR62029796	Not-organelle-targeted	Plant3	0.0677749351119601	-1.90383559269063
AUR62006443_AUR62029796	Not-organelle-targeted	Plant4	-0.33886345691082	-0.31831469517698
AUR62006443_AUR62029796	Not-organelle-targeted	Plant5	-0.53924792059408	-0.24433235827419
AUR62006445_AUR62029798	Dual-targeted_Non-interacting	Plant2	1.87431123199706	2.54073756122255
